FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
01/04/23,18,0.08,0.09,-99,0.06,0.13,0.09,0.21,-99,0.29,0.21,0.23,0.2,0.33,0.39,-99,0.43,0.04,0.2,0.14,0.21,0.32,0.12,-99,-99,-99,-99,0.13,0.29,-99,0.06,0.23,0.11,0.31
01/04/23,19,0.09,0.16,-99,0.11,0.09,0.13,0.43,-99,0.34,0.13,0.17,0.25,0.3,0.29,-99,0.38,0.17,0.3,0.12,0.24,0.3,0.2,-99,0.13,-99,-99,0.1,0.12,-99,0.08,0.24,0.15,0.44
01/04/23,20,0.08,0.24,-99,0.22,0.26,0.21,0.48,-99,0.32,0.14,0.23,0.45,0.36,0.46,-99,0.6,0.16,0.3,0.24,0.16,0.41,0.25,-99,0.38,-99,-99,-99,0.1,-99,0.15,0.21,0.16,0.54
01/04/23,21,0.15,0.3,-99,0.12,0.08,0.21,0.43,-99,0.32,0.07,0.34,0.33,0.35,0.46,-99,0.45,0.32,0.2,0.47,0.24,0.41,0.16,-99,0.42,-99,-99,0.11,0.08,-99,0.25,0.38,0.16,0.53
01/04/23,22,0.16,0.39,-99,0.1,0.03,0.26,0.36,-99,0.41,0.2,0.2,0.25,0.26,0.12,-99,0.29,0.18,0.2,0.12,0.37,0.35,0.25,-99,0.31,-99,-99,0.2,0.09,-99,0.21,0.26,0.15,-99
01/04/23,23,0.2,0.37,-99,0.19,0.1,0.34,0.24,-99,0.4,0.08,0.19,0.32,0.3,0.13,-99,0.27,0.22,0.3,0.07,0.41,0.3,0.2,-99,0.26,-99,-99,0.25,0.13,-99,0.33,0.22,0.2,-99
01/04/23,24,0.29,0.3,-99,0.13,0.19,0.27,0.22,-99,0.4,0.03,0.19,0.36,0.29,0.17,-99,0.29,0.2,0.2,0.16,0.45,0.27,0.15,-99,0.21,-99,-99,0.32,0.22,-99,0.35,0.27,0.17,-99
02/04/23,1,0.16,0.32,-99,0.1,0.21,0.24,0.24,-99,0.35,0.1,0.17,0.37,0.24,0.13,-99,0.4,0.31,0.2,0.19,0.53,0.26,0.12,-99,0.29,-99,-99,0.25,0.15,-99,0.33,0.31,0.11,-99
02/04/23,2,0.24,0.3,-99,0.04,0.13,0.26,0.39,-99,0.38,0.2,0.23,0.3,0.18,0.13,-99,0.3,0.28,0.2,0.53,0.45,0.26,0.22,-99,0.23,-99,-99,0.23,0.12,-99,0.42,0.33,0.2,-99
02/04/23,3,0.17,0.29,-99,0.03,0.25,0.34,0.43,-99,0.3,0.22,0.14,0.34,0.15,0.25,-99,0.34,0.25,0.3,0.36,0.47,0.25,0.24,-99,0.28,-99,-99,0.24,0.14,-99,0.51,0.39,0.18,-99
02/04/23,4,0.36,0.29,-99,0.14,0.23,0.35,0.51,-99,0.36,0.37,0.18,0.35,0.13,0.13,-99,0.27,0.22,0.3,0.65,0.44,0.21,0.3,-99,0.43,-99,-99,0.17,0.2,-99,0.41,0.33,0.2,-99
02/04/23,5,0.16,0.33,-99,0.2,0.28,0.39,0.39,0.35,0.29,0.32,0.28,0.44,0.12,0.16,-99,0.48,0.36,0.4,0.71,0.35,0.33,0.21,-99,0.45,-99,-99,0.22,0.24,-99,0.45,0.27,0.15,-99
02/04/23,6,0.25,0.25,-99,0.53,0.25,0.37,0.65,0.39,0.2,0.35,0.32,0.55,0.12,0.44,-99,0.37,0.66,0.6,0.58,0.22,0.36,0.18,-99,0.62,-99,-99,0.48,0.25,-99,0.59,0.47,0.18,-99
02/04/23,7,0.32,0.18,-99,0.63,0.41,0.28,0.89,0.44,0.28,0.54,0.27,0.75,0.11,0.62,-99,0.54,0.65,0.6,0.94,0.21,0.56,0.21,-99,0.67,-99,-99,0.29,0.36,-99,0.69,0.63,0.28,-99
02/04/23,8,0.42,0.33,-99,0.91,0.53,0.3,0.72,0.6,0.35,0.56,0.42,0.72,0.12,0.69,-99,0.74,0.59,0.7,1.14,0.33,0.99,0.27,-99,0.98,-99,-99,0.76,0.47,-99,0.81,0.7,0.31,-99
02/04/23,9,0.22,0.55,-99,0.9,0.75,0.67,0.44,0.32,0.48,0.78,0.38,0.71,0.15,0.81,-99,0.73,0.53,0.9,0.43,0.39,0.96,0.42,-99,1.1,-99,-99,0.75,0.56,-99,0.82,0.64,0.35,-99
02/04/23,10,0.21,0.62,-99,0.95,0.55,0.59,0.31,0.41,0.67,0.7,0.31,0.71,0.14,0.7,-99,0.65,0.45,0.7,0.31,0.49,0.52,0.5,-99,1.05,-99,-99,0.5,0.5,-99,0.76,0.97,0.37,-99
02/04/23,11,0.17,0.46,-99,0.75,0.47,0.53,0.18,0.63,0.56,0.67,0.24,0.66,0.2,0.57,-99,0.66,0.45,0.6,0.25,0.56,0.52,0.43,-99,0.95,-99,-99,0.3,0.52,-99,0.69,0.79,0.43,-99
02/04/23,12,0.16,0.27,-99,0.34,0.16,0.46,0.07,0.36,0.45,0.3,0.2,0.39,0.26,0.37,-99,0.51,0.3,0.3,0.11,0.39,0.34,0.26,-99,0.44,-99,-99,0.21,0.31,-99,0.61,0.4,0.23,-99
02/04/23,13,0.13,0.16,-99,0.04,0.12,0.17,0.11,0.27,0.24,0.18,0.26,0.23,0.24,0.17,-99,0.38,0.14,0.1,0.05,0.35,0.13,0.16,-99,0.15,-99,-99,0.24,0.2,-99,0.3,0.22,0.08,-99
02/04/23,14,0.09,0.14,-99,0.05,0.1,0.17,0,0.25,0.16,0.15,0.11,0.24,0.21,0.2,-99,0.43,0.12,0.2,0.11,0.43,0.12,0.15,-99,0.2,-99,-99,0.12,0.16,-99,0.25,-99,0.07,-99
02/04/23,15,0.11,0.15,-99,0.07,0.09,0.16,0,0.25,0.19,0.12,0.08,0.27,0.21,0.28,-99,0.38,0.19,0.2,0.05,0.37,0.07,0.18,-99,0.14,-99,-99,0.11,0.12,-99,0.24,0.08,0.07,-99
02/04/23,16,0.08,0.15,-99,0.04,0.07,0.16,0.01,0.29,0.12,0.15,0.08,0.2,0.22,0.23,-99,0.35,0.08,0.2,0.04,0.36,0.08,0.16,-99,0.16,-99,-99,0.07,0.06,-99,0.19,0.11,0.05,-99
02/04/23,17,0.07,0.24,-99,0.02,0.09,0.13,0.16,0.32,0.15,0.21,0.07,0.17,0.29,0.29,-99,0.35,0.03,0.2,0,0.36,0.09,0.17,-99,0.12,-99,-99,0.1,0.11,-99,0.17,0.1,0.06,-99
02/04/23,18,0.11,0.27,-99,0.08,0.1,0.16,0.12,0.39,0.17,0.25,0.05,0.2,0.4,0.4,-99,0.6,0.08,0.2,0,0.4,0.09,0.16,-99,0.31,-99,-99,0.16,0.19,-99,0.16,0.12,0.09,-99
02/04/23,19,0.07,0.23,-99,0.3,0.28,0.28,0.13,0.51,0.26,0.25,0.19,0.5,0.45,1.09,-99,1.2,0.51,0.4,0.2,0.37,0.68,0.44,-99,0.91,-99,-99,0.09,0.25,-99,0.15,0.4,0.2,-99
02/04/23,20,0.06,0.22,-99,0.28,0.18,0.38,0.2,0.35,0.19,0.32,0.19,0.68,0.32,0.67,-99,0.24,0.66,0.3,0.14,0.36,0.38,0.43,-99,0.53,-99,-99,0.12,0.17,-99,0.22,0.19,0.14,-99
02/04/23,21,0.06,0.34,-99,0.24,0.06,0.29,0.29,0.38,0.18,0.14,0.14,0.35,0.48,0.47,-99,0.18,0.24,0.3,0.14,0.33,0.41,0.3,-99,0.51,-99,-99,0.2,0.17,-99,0.28,0.22,0.13,-99
02/04/23,22,0.06,0.34,-99,0.23,0.09,0.26,0.45,0.32,0.19,0.09,0.17,0.24,0.39,0.25,-99,0.09,0.15,0.2,0.09,0.4,0.28,0.19,-99,0.25,-99,-99,0.49,0.05,-99,0.29,0.13,0.18,-99
02/04/23,23,0.06,0.28,-99,0.19,0.06,0.24,0.06,0.3,0.31,0.06,0.22,0.31,0.3,0.4,-99,0.32,0.23,0.2,0.13,0.47,0.26,0.17,-99,0.19,-99,-99,0.14,0.13,-99,0.26,0.15,0.22,-99
02/04/23,24,0.07,0.21,-99,0.15,0.12,0.22,0.13,0.37,0.21,0.08,0.1,0.3,0.21,0.39,-99,0.57,0.22,0.2,0.07,0.43,0.23,0.24,-99,0.29,-99,-99,0.15,0.1,-99,0.38,0.11,0.33,-99
03/04/23,1,0.17,0.17,-99,0.33,0.21,0.32,0.21,0.33,0.15,0.22,0.17,0.29,0.17,0.29,-99,0.38,0.22,0.3,0.07,0.37,0.22,0.16,-99,0.36,-99,-99,0.09,0.12,-99,0.53,0.1,0.35,-99
03/04/23,2,0.17,0.15,-99,0.28,0.39,0.23,0.23,0.28,0.09,0.2,0.32,0.41,0.16,0.31,-99,0.44,0.38,0.4,0.25,0.4,0.43,0.07,-99,0.2,-99,-99,0.15,0.16,-99,0.58,0.28,0.35,-99
03/04/23,3,0.12,0.13,-99,0.44,0.36,0.17,0.09,0.19,0.07,0.13,0.34,0.56,0.14,0.42,-99,0.28,0.47,0.7,0.33,0.43,0.46,0.05,-99,0.25,-99,-99,0.18,0.19,-99,0.5,0.32,0.31,-99
03/04/23,4,0.08,0.13,-99,0.26,0.4,0.25,0.09,0.14,0.05,0.06,0.29,0.61,0.16,0.44,-99,0.29,0.58,0.2,0.34,0.44,0.42,0.08,-99,0.17,-99,-99,0.2,0.21,-99,0.39,0.26,0.27,-99
03/04/23,5,0.11,0.12,-99,0.27,0.35,0.25,0.38,0.16,0.12,0.08,0.2,0.43,0.18,0.34,-99,0.45,0.7,0.3,0.24,0.37,0.38,0.12,-99,0.54,-99,-99,0.33,0.11,-99,0.46,0.21,0.24,-99
03/04/23,6,0.18,0.19,-99,0.28,0.38,0.2,0.47,0.34,0.17,0.26,0.39,0.58,0.17,0.67,-99,0.59,0.53,0.9,0.3,0.36,0.59,0.15,-99,0.89,-99,-99,0.25,0.31,-99,0.57,0.4,0.59,-99
03/04/23,7,0.29,0.25,-99,0.96,0.57,0.2,1.1,0.75,0.25,0.81,0.71,0.8,0.16,1.09,-99,1.18,0.97,0.9,0.35,0.41,0.46,0.33,-99,1.56,-99,-99,0.61,0.7,-99,0.71,1.58,1.03,-99
03/04/23,8,0.38,0.3,-99,1.1,1.15,0.57,1.56,0.61,0.33,0.77,0.76,1.24,0.17,0.87,-99,1.71,1.14,1,1.41,0.47,0.82,0.4,-99,1.83,-99,-99,0.82,1.1,-99,1.27,1.41,0.88,-99
03/04/23,9,0.4,0.4,-99,0.54,0.8,0.69,0.65,0.53,0.38,0.38,0.51,1.1,0.21,0.87,-99,1.36,0.82,0.6,0.95,0.46,0.76,0.54,-99,1.34,-99,-99,0.76,0.89,-99,0.77,1.12,0.92,-99
03/04/23,10,0.3,0.49,-99,0.48,0.5,0.66,0.68,0.3,0.41,0.8,0.79,1.03,0.31,0.95,-99,0.99,0.73,0.5,0.28,0.55,0.55,0.46,-99,1.06,-99,-99,0.4,0.57,-99,0.69,0.84,0.59,-99
03/04/23,11,0.25,0.41,-99,0.51,0.25,0.62,0.66,0.29,0.53,0.34,0.83,0.66,0.36,0.71,-99,0.77,0.5,0.5,0.24,0.56,0.56,0.57,-99,0.68,-99,-99,0.22,0.48,-99,0.58,0.79,0.27,-99
03/04/23,12,0.2,0.23,-99,0.39,0.14,0.44,0.85,0.28,0.29,0.26,0.69,0.41,0.26,-99,-99,0.42,0.36,-99,0.23,0.47,0.63,0.38,-99,0.47,-99,-99,0.39,0.54,-99,0.56,0.63,0.21,-99
03/04/23,13,0.15,0.23,-99,0.14,0.18,0.29,0.45,0.25,0.19,0.24,0.38,0.29,0.24,-99,-99,0.47,0.22,0.3,-99,0.54,0.44,0.24,-99,0.34,-99,-99,0.33,0.26,-99,0.47,0.31,0.19,-99
03/04/23,14,0.11,0.31,-99,0.16,0.19,0.27,0.36,0.32,0.17,0.25,0.14,0.38,0.24,-99,-99,0.26,0.2,0.3,-99,0.5,0.28,0.25,-99,0.28,-99,-99,0.22,0.27,-99,0.37,0.29,0.06,-99
03/04/23,15,0.07,0.36,-99,0.19,0.19,0.3,0.16,0.35,0.22,0.33,0.1,0.33,0.26,-99,-99,0.24,0.18,0.4,-99,0.38,0.17,0.29,-99,0.14,-99,-99,0.15,0.15,-99,0.3,0.2,0.02,-99
03/04/23,16,0.02,0.39,-99,0.17,0.29,0.3,0.09,0.42,0.22,0.38,0.07,0.32,0.34,-99,-99,0.28,0.11,0.4,-99,0.31,0.14,0.32,-99,0.13,-99,-99,-99,0.24,-99,0.25,0.14,0.1,-99
03/04/23,17,0.06,0.46,-99,0.16,0.17,0.35,0.09,0.45,0.12,0.19,0.12,0.39,0.34,-99,-99,0.47,0.24,0.4,-99,0.36,0.21,0.39,-99,0.08,-99,-99,-99,0.25,-99,0.17,0.15,0.13,-99
03/04/23,18,0.11,0.14,-99,0.41,0.23,0.4,0.11,0.35,0.07,0.13,0.18,0.56,0.32,-99,-99,0.3,0.18,0.4,-99,0.96,0.24,0.18,-99,0.28,-99,-99,-99,0.18,-99,0.14,0.17,0.24,-99
03/04/23,19,0.1,0.12,-99,0.34,0.43,0.28,0.19,0.36,0.23,0.27,0.28,0.55,0.28,-99,-99,0.79,0.17,0.4,-99,1.2,0.27,0.19,-99,0.23,-99,-99,-99,0.35,-99,0.12,0.17,0.4,-99
03/04/23,20,0.15,0.14,-99,0.36,0.55,0.26,0.28,0.35,0.16,0.48,0.3,0.5,0.14,-99,-99,0.97,0.29,0.5,-99,0.77,0.38,0.22,-99,0.38,-99,-99,-99,0.45,-99,0.15,0.19,0.45,-99
03/04/23,21,0.23,0.21,-99,0.64,0.63,0.33,0.41,0.37,0.15,1,0.31,0.75,0.2,-99,-99,0.97,0.44,0.5,-99,0.28,0.74,0.48,-99,0.44,-99,-99,-99,0.37,-99,0.21,0.19,0.48,-99
03/04/23,22,0.34,0.4,-99,0.4,0.84,0.53,0.28,0.31,0.16,0.66,0.49,0.78,0.1,-99,-99,0.38,0.85,0.4,-99,0.43,0.52,0.6,-99,0.57,-99,-99,-99,0.31,-99,0.47,0.48,0.16,-99
03/04/23,23,0.36,0.47,-99,0.3,0.16,0.39,0.35,0.31,0.33,0.49,0.24,0.35,0.09,-99,-99,0.23,0.32,0.4,-99,0.38,0.79,0.46,-99,0.46,-99,-99,-99,0.32,-99,0.76,0.71,0.18,-99
03/04/23,24,0.4,0.39,-99,0.33,0.24,0.39,0.29,0.43,0.17,0.25,0.26,0.45,0.15,-99,-99,0.18,0.27,0.4,-99,0.4,0.53,0.31,-99,0.92,-99,-99,-99,0.3,-99,1.14,0.33,0.3,-99
04/04/23,1,0.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.38,-99,-99,-99,-99,-99,0.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
04/04/23,2,0.27,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.36,-99,-99,-99,-99,-99,0.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
04/04/23,3,0.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.48,-99,-99,-99,-99,-99,0.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
04/04/23,4,0.27,-99,-99,0.57,0.28,0.44,0.08,0.12,-99,0.08,-99,0.61,0.16,-99,-99,0.47,0.33,0.4,0.53,0.31,0.49,-99,-99,0.46,-99,-99,0.51,0.3,-99,0.6,0.52,0.26,-99
04/04/23,5,0.18,-99,-99,0.6,0.39,0.49,0.13,0.11,-99,0.16,-99,0.53,0.14,-99,-99,0.44,0.52,0.5,0.37,0.3,0.58,-99,-99,0.85,-99,-99,0.53,0.24,-99,0.54,0.38,0.19,-99
04/04/23,6,0.24,-99,-99,0.7,0.68,0.38,0.79,0.14,0.06,0.3,-99,0.73,0.14,-99,-99,0.71,0.69,1.1,0.68,0.33,1.13,-99,-99,0.96,-99,-99,0.58,0.31,-99,0.66,0.52,0.43,-99
04/04/23,7,0.37,-99,-99,1.26,1.25,0.45,0.87,0.41,0.51,0.86,-99,1.02,0.14,-99,-99,1.23,1.23,1.5,1.07,0.37,1.12,-99,-99,1.22,-99,-99,0.92,0.82,-99,1.04,0.89,0.9,-99
04/04/23,8,0.44,-99,-99,1.51,0.99,0.91,1.56,0.78,0.61,1.61,-99,0.95,0.13,-99,-99,1.88,1.07,1.5,1.13,0.38,1.4,-99,-99,1.51,-99,-99,1.04,1.21,-99,1.06,0.98,1.11,-99
04/04/23,9,0.54,-99,-99,1.25,1.45,0.92,0.88,0.5,1.05,1.16,-99,0.81,0.2,-99,-99,1.65,1.32,1.2,0.81,0.41,0.74,-99,-99,1.42,-99,-99,0.71,0.83,-99,0.97,0.77,0.93,-99
04/04/23,10,0.41,-99,-99,0.84,1.08,0.85,0.58,0.38,1.55,1.31,-99,0.83,0.48,-99,-99,1.01,1.15,1,0.45,0.4,0.95,-99,-99,0.93,-99,-99,0.53,1.12,-99,0.86,0.73,0.6,-99
04/04/23,11,0.27,-99,-99,0.58,0.61,0.61,0.24,0.41,1.3,0.72,-99,0.56,0.38,-99,-99,0.99,0.7,0.6,0.47,0.34,0.69,-99,-99,0.44,-99,-99,0.38,0.76,-99,0.6,0.43,0.4,-99
04/04/23,12,0.26,-99,-99,0.39,0.52,0.43,0.26,0.46,0.91,0.45,-99,0.45,0.38,-99,-99,0.85,0.52,0.5,0.31,0.33,0.66,-99,-99,0.35,-99,-99,0.24,0.5,-99,0.38,0.59,0.32,-99
04/04/23,13,0.25,-99,-99,0.36,0.39,0.41,0.21,0.35,0.74,0.39,-99,0.48,0.26,-99,-99,0.51,0.44,0.4,0.36,0.39,0.59,-99,-99,0.54,-99,-99,0.17,0.28,-99,0.41,0.51,0.22,-99
04/04/23,14,0.19,0.29,-99,0.41,0.49,0.4,0.36,0.37,0.73,0.49,0.3,0.5,0.23,0.49,-99,0.6,0.39,0.5,0.37,0.14,0.39,-99,-99,0.17,-99,-99,0.17,0.39,-99,0.26,0.45,0.23,-99
04/04/23,15,0.23,0.11,-99,0.21,0.32,0.22,0.14,0.3,0.39,0.41,0.21,0.29,0.23,0.37,-99,0.61,0.1,0.3,0.31,0.13,0.23,-99,-99,0.13,-99,-99,0.06,0.34,-99,0.16,0.26,0.23,-99
04/04/23,16,0.21,0.06,-99,0.15,0.28,0.12,0.17,0.13,0.37,0.25,0.17,0.19,0.18,0.31,-99,0.5,0.01,0.2,0.25,0.14,0.26,-99,-99,0.09,-99,-99,0.07,0.17,-99,0.1,0.18,0.24,-99
04/04/23,17,0.1,0.05,-99,0.11,0.05,0.11,0.12,0.19,0.31,0.16,0.12,0.13,0.16,0.25,-99,0.43,0.09,0.2,0.23,0.16,0.2,-99,-99,0.13,-99,-99,0.08,0.14,-99,0.13,0.15,0.09,-99
04/04/23,18,0.11,0.11,-99,0.19,0.09,0.12,0.26,0.18,0.22,0.19,0.12,0.13,0.16,0.23,-99,0.52,0.1,0.2,0.21,0.27,0.18,-99,-99,0.06,-99,-99,0.12,0.15,-99,0.14,0.21,0.08,-99
04/04/23,19,0.13,0.09,-99,0.24,0.14,0.17,0.35,0.27,0.25,0.46,0.2,0.22,0.15,0.3,-99,0.77,0.26,0.3,0.21,0.34,0.45,-99,-99,0.36,-99,-99,0.19,0.23,-99,0.16,0.31,0.19,-99
04/04/23,20,0.14,0.12,-99,0.49,0.33,0.23,0.36,0.41,0.4,0.63,0.31,0.41,0.22,0.51,-99,0.82,0.31,0.5,0.25,0.35,0.79,-99,-99,0.78,-99,-99,0.29,0.48,-99,0.24,0.35,0.25,-99
04/04/23,21,0.23,0.17,-99,0.87,0.62,0.32,0.39,0.44,0.46,0.59,0.36,0.73,0.2,0.8,-99,1.2,0.51,0.7,0.34,0.29,0.54,-99,-99,0.57,-99,-99,0.26,0.56,-99,0.35,0.38,0.42,-99
04/04/23,22,0.46,0.25,-99,0.96,0.95,0.63,0.32,0.3,0.39,0.58,0.71,0.69,0.18,1.38,-99,1.06,1.14,0.4,0.38,0.27,0.96,-99,-99,0.57,-99,-99,0.49,0.67,-99,0.45,0.56,0.65,-99
04/04/23,23,0.51,0.21,-99,0.63,1.01,0.7,0.73,0.26,0.39,0.8,0.64,0.75,0.13,1.83,-99,1.52,1.74,0.4,0.68,0.42,1.01,-99,-99,0.53,-99,-99,0.69,0.8,-99,0.73,1.13,0.62,-99
04/04/23,24,0.45,0.14,-99,0.72,0.63,0.68,0.56,0.42,0.38,0.65,0.81,0.85,0.13,0.96,-99,1.75,1.48,0.7,0.92,0.33,1.34,-99,-99,0.57,-99,-99,0.53,0.53,-99,0.84,0.8,0.75,-99
05/04/23,1,0.34,0.21,-99,0.74,0.47,0.41,0.2,0.43,0.25,0.44,0.98,1.05,0.13,1.14,-99,1.43,1.13,1,0.4,0.3,0.89,-99,-99,0.69,-99,-99,1.02,0.54,-99,0.7,0.68,0.41,-99
05/04/23,2,0.34,0.26,-99,0.82,0.3,0.45,0.13,0.47,0.22,0.26,0.97,0.96,0.17,0.86,-99,1.57,1.24,0.9,0.49,0.35,0.42,-99,-99,0.44,-99,-99,0.61,0.35,-99,0.62,0.56,0.32,-99
05/04/23,3,0.47,0.24,-99,0.7,0.28,0.85,0.26,0.44,0.18,0.15,0.74,0.71,0.18,0.4,-99,1.25,0.7,0.5,0.44,0.37,0.92,-99,-99,1.02,-99,-99,0.53,0.36,-99,0.65,0.41,0.32,-99
05/04/23,4,0.37,0.22,-99,0.69,0.35,0.64,0.2,0.21,0.19,0.13,0.44,0.66,0.16,0.43,-99,1,0.68,0.7,0.29,0.39,0.6,-99,-99,0.76,-99,-99,0.52,0.31,-99,0.6,0.47,0.23,-99
05/04/23,5,0.31,0.2,-99,0.71,0.22,0.65,0.3,0.2,0.19,0.14,0.28,0.66,0.15,0.44,-99,0.96,0.69,0.6,0.47,0.36,0.54,-99,-99,0.84,-99,-99,0.36,0.31,-99,0.54,0.45,0.3,-99
05/04/23,6,0.35,0.21,-99,0.62,0.29,0.68,0.62,0.43,0.21,0.35,0.36,0.57,0.13,0.61,-99,1.41,0.96,0.7,0.45,0.35,0.88,-99,-99,1.03,-99,-99,0.57,0.52,-99,0.62,0.45,0.69,-99
05/04/23,7,0.46,0.23,-99,0.76,0.92,0.68,1.3,0.54,0.35,0.86,0.55,0.76,0.13,1.01,-99,1.48,1.32,1.1,0.91,0.38,1.48,-99,-99,1.22,-99,-99,1.18,0.73,-99,0.78,0.75,1.06,-99
05/04/23,8,0.56,0.36,-99,0.8,1.18,0.78,1.5,1.22,0.66,1.22,0.77,0.86,0.13,0.95,-99,1.43,1.57,0.8,1.39,0.42,1.12,-99,-99,1.86,-99,-99,1.36,1.03,-99,1.2,1.39,1.05,-99
05/04/23,9,0.52,0.43,-99,0.99,1.28,0.77,1.17,0.53,1.04,1.31,0.61,0.88,0.22,1.09,-99,1.16,1.31,0.9,0.91,0.44,1.28,-99,-99,1.94,-99,-99,0.86,0.84,-99,0.99,1.79,0.88,-99
05/04/23,10,0.44,0.52,-99,0.81,1.42,0.92,-99,0.41,1.02,1.25,0.49,0.93,0.26,1.71,-99,1.66,1.29,0.8,0.55,0.45,1.26,-99,-99,0.37,-99,-99,0.64,1.12,-99,0.85,1.26,0.83,-99
05/04/23,11,0.18,0.29,-99,1.02,0.82,0.61,0.46,0.36,0.76,0.78,0.44,0.9,0.34,0.84,-99,0.81,0.59,0.5,0.22,0.39,0.5,-99,-99,0.35,-99,-99,0.36,0.73,-99,0.6,0.8,-99,-99
05/04/23,12,-99,0.3,-99,0.53,0.35,0.63,0.43,0.46,0.51,0.49,0.27,0.44,0.35,0.43,-99,0.38,-99,0.5,0.15,0.39,0.41,-99,-99,0.31,-99,-99,0.14,0.72,-99,0.45,0.56,0.22,-99
05/04/23,13,-99,0.4,-99,0.47,0.36,0.59,0.46,0.47,0.61,0.44,0.19,0.47,0.28,0.43,-99,0.4,-99,0.5,0.15,0.27,0.33,-99,-99,0.31,-99,-99,0.16,0.43,-99,0.46,0.4,0.2,-99
05/04/23,14,-99,0.25,-99,0.28,0.31,0.36,0.51,0.52,0.5,0.42,0.16,0.37,0.2,0.36,-99,0.31,-99,0.4,0.24,0.26,0.23,-99,-99,0.1,-99,-99,0.19,0.28,-99,0.26,0.27,0.2,-99
05/04/23,15,0.2,0.04,-99,0.13,0.14,0.16,0.36,0.23,0.23,0.24,0.08,0.14,0.18,0.26,-99,0.4,-99,0.2,0.24,0.21,0.09,-99,-99,0,-99,-99,0.16,0.22,-99,0.11,0.14,0.17,-99
05/04/23,16,0.23,0.02,-99,0.05,0.04,0.05,0.25,0.11,0.25,0.16,0.01,0.09,0.26,0.2,-99,0.19,-99,0.1,0.06,0.13,0.05,-99,-99,0,-99,-99,0.1,0.16,-99,0.06,0.12,0.19,-99
05/04/23,17,0.08,0.02,-99,0.06,0.03,0.11,0.23,0.07,0.15,0.13,0.03,0.08,0.31,0.25,-99,0.44,-99,0.2,0.05,0.21,0.1,-99,-99,0.03,-99,-99,0.15,0.12,-99,0.09,0.13,0.19,-99
05/04/23,18,0.07,0.07,-99,0.14,0.1,0.11,0.28,0.18,0.08,0.19,0.06,0.09,0.39,0.24,-99,0.46,-99,0.2,0.12,0.28,0.09,-99,-99,0.15,-99,-99,0.16,0.12,-99,0.07,0.15,0.48,-99
05/04/23,19,0.14,0.11,-99,0.19,0.21,0.18,0.47,0.43,0.16,0.34,0.15,0.24,0.41,0.27,-99,0.68,0.15,0.3,0.21,0.4,0.2,-99,-99,0.22,-99,-99,0.14,0.21,-99,0.11,0.26,0.22,-99
05/04/23,20,0.22,0.13,-99,0.36,0.33,0.16,0.64,0.52,0.38,0.56,0.35,0.42,0.34,0.5,-99,1.28,0.32,0.5,0.22,0.37,0.24,-99,-99,0.4,-99,-99,0.2,0.55,-99,0.23,0.33,0.38,-99
05/04/23,21,0.33,0.24,-99,0.71,0.37,0.35,0.41,0.46,0.3,0.22,0.35,0.6,0.36,0.73,-99,0.95,0.52,0.4,0.32,0.28,0.62,-99,-99,0.29,-99,-99,0.26,0.3,-99,0.32,0.37,0.36,-99
05/04/23,22,0.16,0.41,-99,0.26,0.23,0.49,0.78,0.59,0.41,0.18,0.6,0.29,0.47,0.32,-99,0.65,0.36,0.3,0.5,0.46,0.75,-99,-99,0.36,-99,-99,0.36,0.29,-99,0.51,0.63,0.17,-99
05/04/23,23,0.14,0.34,-99,0.24,0.18,0.35,0.88,0.4,0.32,0.13,0.29,0.28,0.23,0.17,-99,0.18,0.31,0.3,0.23,0.42,0.46,-99,-99,0.48,-99,-99,0.44,0.2,-99,0.3,0.38,0.18,-99
05/04/23,24,0.1,0.35,-99,0.22,0.18,0.32,0.58,0.39,0.26,0.14,0.17,0.27,0.2,0.14,-99,0.31,0.31,0.3,0.22,0.47,0.23,-99,-99,0.18,-99,-99,0.27,0.22,-99,0.3,0.22,0.2,-99
06/04/23,1,0.11,0.3,-99,0.22,0.19,0.31,0.28,0.29,0.25,0.11,0.14,0.29,0.19,0.06,-99,0.2,0.22,0.2,0.37,0.45,0.18,-99,-99,0.14,-99,-99,0.26,0.2,-99,0.3,0.31,0.13,-99
06/04/23,2,0.12,0.26,-99,0.18,0.16,0.28,0.48,0.25,0.27,0.09,0.11,0.24,0.17,0.05,-99,0.16,0.21,0.3,0.18,0.44,0.19,-99,-99,0.12,-99,-99,0.22,0.14,-99,0.26,0.22,0.11,-99
