FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
08/04/23,4,4,1,-99,-99,-99,1,1,1,-99,0,1,1,-99,-99,-99,1,-99,-99,2,3,9,-99,0,2,1,1,-99,-99,1,2,-99,1,-99,2,-99
08/04/23,5,1,1,-99,-99,-99,3,1,2,-99,1,3,1,-99,-99,-99,4,-99,-99,6,2,13,-99,0,2,1,0,-99,-99,0,7,-99,72,-99,1,-99
08/04/23,6,1,0,-99,-99,-99,28,0,12,-99,5,1,6,-99,-99,-99,8,-99,-99,22,5,12,-99,0,2,2,3,-99,-99,1,15,-99,33,-99,1,-99
08/04/23,7,3,3,-99,-99,-99,16,1,28,-99,17,1,7,-99,-99,-99,9,-99,-99,39,9,4,-99,2,3,4,3,-99,-99,12,9,-99,138,-99,1,-99
08/04/23,8,6,10,-99,-99,-99,21,6,59,-99,12,3,11,-99,-99,-99,11,-99,-99,37,11,14,-99,8,5,12,7,-99,-99,19,13,-99,32,-99,3,-99
08/04/23,9,7,8,-99,-99,-99,19,7,8,-99,12,11,8,-99,-99,-99,17,-99,-99,28,9,10,-99,10,9,11,12,-99,-99,10,25,-99,11,-99,5,-99
08/04/23,10,7,11,-99,-99,-99,8,7,5,-99,10,8,8,-99,-99,-99,14,-99,-99,21,5,4,-99,8,6,10,9,-99,-99,5,19,-99,7,-99,6,-99
08/04/23,11,2,6,-99,-99,-99,6,6,3,-99,4,4,7,-99,-99,-99,6,-99,-99,11,7,1,-99,4,5,3,4,-99,-99,2,10,-99,3,-99,5,-99
08/04/23,12,1,2,-99,-99,-99,1,2,2,-99,3,2,3,-99,-99,-99,2,-99,-99,2,4,0,-99,1,3,1,2,-99,-99,1,7,-99,1,-99,2,-99
08/04/23,13,0,1,-99,-99,-99,0,1,3,-99,2,1,1,-99,-99,-99,1,-99,-99,1,2,0,-99,0,2,1,1,-99,-99,0,5,-99,1,-99,2,-99
08/04/23,14,0,0,-99,-99,-99,0,0,3,-99,1,2,1,-99,-99,-99,1,-99,-99,2,1,0,-99,0,2,1,0,-99,-99,0,4,-99,0,-99,1,-99
08/04/23,15,0,1,-99,-99,-99,0,0,3,-99,1,1,1,-99,-99,-99,1,-99,-99,3,1,0,-99,0,1,1,0,-99,-99,0,3,-99,0,-99,1,-99
08/04/23,16,0,2,-99,-99,-99,0,0,3,-99,1,1,0,-99,-99,-99,0,-99,-99,1,1,0,-99,0,2,1,0,-99,-99,0,3,-99,0,-99,1,-99
08/04/23,17,0,1,-99,-99,-99,0,0,4,-99,1,1,1,-99,-99,-99,0,-99,-99,3,1,0,-99,0,2,1,0,-99,-99,0,1,-99,0,-99,1,-99
08/04/23,18,1,0,-99,-99,-99,0,0,5,-99,1,2,1,-99,-99,-99,0,-99,-99,4,1,0,-99,0,2,0,2,-99,-99,0,3,-99,0,-99,2,-99
08/04/23,19,1,1,-99,-99,-99,0,0,5,-99,2,2,1,-99,-99,-99,1,-99,-99,3,1,0,-99,1,2,1,2,-99,-99,0,4,-99,0,-99,2,-99
08/04/23,20,0,1,-99,-99,-99,1,0,7,-99,2,-99,1,-99,-99,-99,1,-99,-99,3,2,1,-99,1,2,1,4,-99,-99,0,7,-99,1,-99,2,-99
08/04/23,21,1,2,-99,-99,-99,1,0,4,-99,3,-99,1,-99,-99,-99,1,-99,-99,5,2,0,-99,1,2,1,3,-99,-99,1,4,-99,1,-99,2,-99
08/04/23,22,1,1,-99,-99,-99,1,0,2,-99,3,-99,0,-99,-99,-99,1,-99,-99,5,2,1,-99,1,2,1,2,-99,-99,1,4,-99,1,-99,1,-99
08/04/23,23,0,1,-99,-99,-99,1,0,3,-99,4,-99,0,-99,-99,-99,1,-99,-99,5,2,0,-99,1,2,1,2,-99,-99,3,4,-99,1,-99,1,-99
08/04/23,24,0,1,-99,-99,-99,1,0,2,-99,1,-99,0,-99,-99,-99,1,-99,-99,4,2,0,-99,0,2,1,1,-99,-99,1,2,-99,1,-99,2,-99
09/04/23,1,1,1,-99,-99,-99,1,0,4,-99,2,-99,2,-99,-99,-99,0,-99,-99,3,2,0,-99,1,2,2,3,-99,-99,1,1,-99,1,-99,2,-99
09/04/23,2,2,0,-99,-99,-99,1,0,5,-99,1,-99,1,-99,-99,-99,1,-99,-99,2,3,0,-99,0,3,1,3,-99,-99,1,2,-99,4,-99,1,-99
09/04/23,3,1,1,-99,-99,-99,4,1,14,-99,4,-99,3,-99,-99,-99,1,-99,-99,10,2,1,-99,1,4,1,3,-99,-99,1,2,-99,1,-99,1,-99
09/04/23,4,2,1,-99,-99,-99,2,2,9,-99,1,-99,1,-99,-99,-99,8,-99,-99,6,3,13,-99,2,3,2,2,-99,-99,0,2,-99,1,-99,1,-99
09/04/23,5,1,1,-99,-99,-99,2,3,17,-99,1,-99,2,-99,-99,-99,2,-99,-99,10,5,3,-99,1,2,4,1,-99,-99,0,4,-99,10,-99,2,-99
09/04/23,6,2,0,-99,-99,-99,1,1,20,-99,1,-99,2,-99,-99,-99,2,-99,-99,14,2,9,-99,2,2,12,4,-99,-99,1,9,-99,6,-99,4,-99
09/04/23,7,7,1,-99,-99,-99,3,1,43,-99,1,-99,15,-99,-99,-99,9,-99,-99,19,3,56,-99,3,2,12,33,-99,-99,2,10,-99,32,-99,10,-99
09/04/23,8,14,11,-99,-99,-99,10,7,68,-99,6,-99,20,-99,-99,-99,33,-99,-99,51,15,50,-99,9,6,20,27,-99,-99,6,22,-99,17,-99,15,-99
09/04/23,9,23,7,-99,-99,-99,19,11,12,-99,7,-99,8,-99,-99,-99,18,-99,-99,30,11,13,-99,10,8,5,19,-99,-99,9,32,-99,10,-99,12,-99
09/04/23,10,6,6,-99,-99,-99,16,8,4,-99,5,-99,9,-99,-99,-99,8,-99,-99,13,11,3,-99,6,7,7,10,-99,-99,5,19,-99,4,-99,8,-99
09/04/23,11,3,3,-99,-99,-99,5,5,2,-99,3,-99,6,-99,-99,-99,4,-99,-99,5,8,1,-99,3,5,-99,3,-99,-99,1,13,-99,3,-99,6,-99
09/04/23,12,1,3,-99,-99,-99,1,3,3,-99,3,-99,3,-99,-99,-99,2,-99,-99,3,3,0,-99,2,4,-99,2,-99,-99,1,5,-99,2,-99,2,-99
09/04/23,13,0,1,-99,-99,-99,0,1,2,-99,2,-99,1,-99,-99,-99,1,-99,-99,1,1,0,-99,1,2,-99,1,-99,-99,1,4,-99,1,-99,2,-99
09/04/23,14,1,1,-99,-99,-99,0,0,2,-99,1,-99,1,-99,-99,-99,1,-99,-99,1,1,0,-99,0,2,-99,0,-99,-99,0,4,-99,0,-99,1,-99
09/04/23,15,1,1,-99,-99,-99,0,0,4,-99,1,-99,1,-99,-99,-99,0,-99,-99,2,1,0,-99,0,2,-99,1,-99,-99,0,3,-99,0,-99,1,-99
09/04/23,16,0,0,-99,-99,-99,0,0,4,-99,1,-99,0,-99,-99,-99,1,-99,-99,2,1,0,-99,0,2,-99,1,-99,-99,0,3,-99,0,-99,1,-99
09/04/23,17,1,0,-99,-99,-99,1,0,4,-99,1,-99,2,-99,-99,-99,1,-99,-99,4,2,0,-99,1,2,-99,1,-99,-99,0,4,-99,0,-99,2,-99
09/04/23,18,1,1,-99,-99,-99,0,0,6,-99,1,-99,1,-99,-99,-99,1,-99,-99,4,1,0,-99,1,2,-99,2,-99,-99,0,4,-99,1,-99,2,-99
09/04/23,19,0,0,-99,-99,-99,1,0,4,-99,3,-99,1,-99,-99,-99,0,-99,-99,3,-99,0,-99,0,2,-99,2,-99,-99,1,2,-99,0,-99,2,-99
09/04/23,20,1,1,-99,-99,-99,1,0,3,-99,6,-99,6,-99,-99,-99,1,-99,-99,2,4,0,-99,1,2,-99,2,-99,-99,1,2,-99,1,-99,2,-99
09/04/23,21,1,1,-99,-99,-99,1,0,3,-99,4,-99,2,-99,-99,-99,2,-99,-99,3,3,0,-99,0,2,-99,1,-99,-99,1,4,-99,0,-99,2,-99
09/04/23,22,1,1,-99,-99,-99,1,0,3,-99,2,-99,0,-99,-99,-99,1,-99,-99,2,2,0,-99,1,2,-99,1,-99,-99,0,4,-99,1,-99,2,-99
09/04/23,23,1,1,-99,-99,-99,0,0,2,-99,3,-99,0,-99,-99,-99,1,-99,-99,4,2,0,-99,0,2,-99,2,-99,-99,1,2,-99,1,-99,2,-99
09/04/23,24,2,0,-99,-99,-99,1,0,2,-99,1,-99,1,-99,-99,-99,1,-99,-99,4,3,0,-99,0,2,-99,2,-99,-99,1,2,-99,0,-99,1,-99
10/04/23,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/04/23,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/04/23,3,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/04/23,4,0,1,-99,-99,-99,22,1,4,-99,1,-99,1,-99,-99,-99,1,-99,-99,4,10,1,-99,0,2,-99,1,-99,-99,-99,10,-99,1,-99,1,-99
10/04/23,5,1,1,-99,-99,-99,13,1,13,-99,2,-99,1,-99,-99,-99,5,-99,-99,16,18,0,-99,0,2,-99,1,-99,-99,-99,9,-99,1,-99,1,-99
10/04/23,6,2,2,-99,-99,-99,10,1,16,-99,4,-99,2,-99,-99,-99,12,-99,-99,13,16,0,-99,1,2,-99,1,-99,-99,-99,8,-99,1,-99,2,-99
10/04/23,7,20,5,-99,-99,-99,20,5,25,-99,6,-99,3,-99,-99,-99,18,-99,-99,32,17,1,-99,3,4,-99,3,-99,-99,-99,18,-99,2,-99,3,-99
10/04/23,8,17,10,-99,-99,-99,27,12,35,-99,10,-99,5,-99,-99,-99,18,-99,-99,38,14,6,-99,8,11,-99,7,-99,-99,-99,24,-99,7,-99,13,-99
10/04/23,9,7,11,-99,-99,-99,31,14,21,-99,18,-99,13,-99,-99,-99,20,-99,-99,33,14,12,-99,9,13,-99,9,-99,-99,-99,27,-99,17,-99,6,-99
10/04/23,10,4,12,-99,-99,-99,20,13,13,-99,19,-99,8,-99,-99,-99,17,-99,-99,30,14,8,-99,14,14,-99,13,-99,-99,-99,22,-99,15,-99,5,-99
10/04/23,11,2,11,-99,-99,-99,14,11,5,-99,10,-99,6,-99,-99,-99,12,-99,-99,21,11,4,-99,13,13,-99,10,-99,-99,-99,17,-99,12,-99,4,-99
10/04/23,12,2,8,-99,-99,-99,6,8,6,-99,4,-99,5,-99,-99,-99,8,-99,-99,11,7,2,-99,8,7,-99,5,-99,-99,-99,19,-99,7,-99,3,-99
10/04/23,13,1,3,-99,-99,-99,2,4,4,-99,2,-99,4,-99,-99,-99,4,-99,-99,6,5,0,-99,2,4,-99,2,-99,-99,-99,8,-99,4,-99,2,-99
10/04/23,14,0,2,-99,-99,-99,1,2,3,-99,2,-99,2,-99,-99,-99,1,-99,-99,3,2,0,-99,1,2,-99,1,-99,-99,-99,4,-99,1,-99,1,-99
10/04/23,15,0,1,-99,-99,-99,1,1,2,-99,3,-99,2,-99,-99,-99,1,-99,-99,6,2,0,-99,0,2,-99,1,-99,-99,-99,5,-99,1,-99,1,-99
10/04/23,16,0,1,-99,-99,-99,7,1,2,-99,2,-99,1,-99,-99,-99,3,-99,-99,14,-99,0,-99,1,2,-99,1,-99,-99,-99,7,-99,1,-99,3,-99
10/04/23,17,1,3,-99,-99,-99,2,0,2,-99,2,-99,3,-99,-99,-99,2,-99,-99,41,2,0,-99,2,2,7,2,-99,-99,-99,7,-99,1,-99,2,-99
10/04/23,18,1,1,-99,-99,-99,1,1,7,-99,3,-99,3,-99,-99,-99,2,-99,-99,12,2,0,-99,4,3,4,2,-99,-99,-99,7,-99,2,-99,2,-99
10/04/23,19,2,1,-99,-99,-99,5,2,3,-99,3,-99,7,-99,-99,-99,4,-99,-99,6,3,0,-99,1,3,1,3,-99,-99,-99,10,-99,1,-99,3,-99
10/04/23,20,2,1,-99,-99,-99,3,1,4,-99,3,-99,13,-99,-99,-99,3,-99,-99,20,4,0,-99,1,3,2,1,-99,-99,-99,7,-99,1,-99,4,-99
10/04/23,21,2,1,-99,-99,-99,1,2,3,-99,3,-99,27,-99,-99,-99,3,-99,-99,10,8,0,-99,3,3,5,3,-99,-99,-99,6,-99,1,-99,3,-99
10/04/23,22,1,2,-99,-99,-99,6,4,4,-99,6,-99,35,-99,-99,-99,5,-99,-99,10,7,2,-99,2,2,4,10,-99,-99,-99,12,-99,1,-99,3,-99
10/04/23,23,6,1,-99,-99,-99,19,1,4,-99,2,-99,35,-99,-99,-99,4,-99,-99,4,12,3,-99,1,2,2,8,-99,-99,-99,18,-99,3,-99,2,-99
10/04/23,24,6,1,-99,-99,-99,43,5,12,-99,1,-99,8,-99,-99,-99,19,-99,-99,25,7,1,-99,0,4,1,5,-99,-99,-99,33,-99,5,-99,3,-99
11/04/23,1,3,1,-99,-99,-99,18,2,3,-99,1,-99,2,-99,-99,-99,14,-99,-99,32,10,1,-99,4,2,2,5,-99,-99,-99,14,-99,2,-99,2,-99
11/04/23,2,2,0,-99,-99,-99,2,1,19,-99,2,-99,3,-99,-99,-99,9,-99,-99,7,7,5,-99,1,2,1,8,-99,-99,-99,6,-99,12,-99,2,-99
11/04/23,3,2,0,-99,-99,-99,5,1,5,-99,6,-99,1,-99,-99,-99,8,-99,-99,7,4,12,-99,5,2,2,11,-99,-99,-99,4,-99,12,-99,1,-99
11/04/23,4,1,0,-99,-99,-99,26,0,8,-99,10,-99,3,-99,-99,-99,5,-99,-99,14,5,22,-99,2,2,4,3,-99,-99,-99,6,-99,16,-99,2,-99
11/04/23,5,2,0,-99,-99,-99,11,1,9,-99,2,-99,5,-99,-99,-99,14,-99,-99,22,18,13,-99,1,2,3,2,-99,-99,-99,6,-99,42,-99,2,-99
11/04/23,6,8,1,-99,-99,-99,16,1,28,-99,1,-99,19,-99,-99,-99,17,-99,-99,37,38,30,-99,5,2,3,33,-99,-99,-99,10,-99,47,-99,3,-99
11/04/23,7,12,2,-99,-99,-99,18,5,41,-99,2,-99,39,-99,-99,-99,24,-99,-99,52,20,38,-99,9,3,10,31,-99,-99,-99,18,-99,14,-99,6,-99
11/04/23,8,18,6,-99,-99,-99,26,7,31,-99,4,-99,22,-99,-99,-99,22,-99,-99,56,23,42,-99,18,7,12,42,-99,-99,8,29,-99,24,-99,10,-99
11/04/23,9,16,8,-99,-99,-99,36,14,23,-99,6,-99,16,-99,-99,-99,27,-99,-99,51,27,12,-99,20,8,24,25,-99,-99,17,44,-99,29,-99,12,-99
11/04/23,10,10,9,-99,-99,-99,22,18,22,-99,17,-99,22,-99,-99,-99,37,-99,-99,34,25,12,-99,13,11,19,18,-99,-99,30,23,-99,25,-99,6,-99
11/04/23,11,2,12,-99,-99,-99,13,22,12,-99,11,-99,21,-99,-99,-99,14,-99,-99,21,21,2,-99,8,18,8,11,-99,-99,24,16,-99,23,-99,4,-99
11/04/23,12,1,10,-99,-99,-99,6,13,5,-99,6,-99,6,-99,-99,-99,9,-99,-99,20,14,1,-99,7,11,5,4,-99,-99,13,14,-99,13,-99,3,-99
11/04/23,13,1,9,-99,-99,-99,6,7,3,-99,4,-99,-99,-99,-99,-99,5,-99,-99,7,7,0,-99,4,8,4,3,-99,-99,8,11,-99,6,-99,2,-99
11/04/23,14,1,4,-99,-99,-99,3,4,3,-99,4,-99,-99,-99,-99,-99,3,-99,-99,4,4,0,-99,2,-99,2,1,-99,-99,5,10,-99,3,-99,2,-99
11/04/23,15,1,2,-99,-99,-99,2,2,2,-99,2,-99,-99,-99,-99,-99,2,-99,-99,-99,3,0,-99,2,-99,1,2,-99,-99,1,6,-99,1,-99,1,-99
11/04/23,16,1,1,-99,-99,-99,2,1,2,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,2,0,-99,1,2,1,1,-99,-99,1,6,-99,1,-99,1,-99
11/04/23,17,1,1,-99,-99,-99,3,1,2,-99,2,-99,-99,-99,-99,-99,1,-99,-99,5,2,0,-99,1,2,1,1,-99,-99,0,10,-99,1,-99,1,-99
11/04/23,18,0,1,-99,-99,-99,2,1,2,-99,3,-99,-99,-99,-99,-99,2,-99,-99,3,2,0,-99,1,3,1,1,-99,-99,0,8,-99,1,-99,1,-99
11/04/23,19,1,2,-99,-99,-99,1,1,2,-99,2,-99,-99,-99,-99,-99,1,-99,-99,13,2,0,-99,1,3,1,0,-99,-99,1,5,-99,1,-99,1,-99
11/04/23,20,1,1,-99,-99,-99,3,1,2,-99,5,-99,-99,-99,-99,-99,2,-99,-99,8,3,0,-99,2,3,3,2,-99,-99,1,7,-99,1,-99,-99,-99
11/04/23,21,2,2,-99,-99,-99,5,1,2,-99,2,-99,-99,-99,-99,-99,2,-99,-99,7,2,0,-99,2,2,2,2,-99,-99,1,5,-99,1,-99,1,-99
11/04/23,22,0,1,-99,-99,-99,4,1,1,-99,1,-99,-99,-99,-99,-99,2,-99,-99,3,2,0,-99,0,2,1,3,-99,-99,1,7,-99,0,-99,2,-99
11/04/23,23,1,1,-99,-99,-99,1,1,2,-99,1,-99,-99,-99,-99,-99,2,-99,-99,2,2,0,-99,0,2,0,3,-99,-99,0,3,-99,2,-99,3,-99
11/04/23,24,1,1,-99,-99,-99,2,1,2,-99,1,-99,-99,-99,-99,-99,3,-99,-99,2,3,0,-99,0,2,1,2,-99,-99,0,9,-99,1,-99,2,-99
12/04/23,1,1,2,-99,-99,-99,5,1,1,-99,1,-99,-99,-99,-99,-99,2,-99,-99,5,7,0,-99,0,2,1,0,-99,-99,0,6,-99,1,-99,2,-99
12/04/23,2,1,1,-99,-99,-99,8,1,2,-99,1,-99,-99,-99,-99,-99,1,-99,-99,2,7,1,-99,0,2,2,0,-99,-99,0,2,-99,2,-99,1,-99
12/04/23,3,2,1,-99,-99,-99,3,1,2,-99,1,-99,-99,-99,-99,-99,1,-99,-99,3,2,0,-99,0,2,1,1,-99,-99,0,1,-99,4,-99,2,-99
12/04/23,4,1,1,-99,-99,-99,1,1,3,-99,1,-99,-99,-99,-99,-99,1,-99,-99,2,12,0,-99,0,2,1,0,-99,-99,1,1,-99,1,-99,2,-99
12/04/23,5,6,0,-99,-99,-99,1,1,2,-99,1,-99,-99,-99,-99,-99,2,-99,-99,2,4,2,-99,1,2,1,4,-99,-99,1,2,-99,2,-99,2,-99
12/04/23,6,4,0,-99,-99,-99,2,2,7,-99,2,-99,-99,-99,-99,-99,13,-99,-99,9,13,5,-99,3,2,1,12,-99,-99,1,8,-99,21,-99,8,-99
12/04/23,7,11,2,-99,-99,-99,25,11,24,-99,15,-99,-99,-99,-99,-99,21,-99,-99,49,35,10,-99,12,10,3,22,-99,-99,4,22,-99,8,-99,23,-99
12/04/23,8,41,7,-99,-99,-99,37,29,47,-99,19,-99,-99,-99,-99,-99,21,-99,-99,43,27,28,-99,61,19,39,31,-99,-99,3,40,-99,11,-99,30,-99
12/04/23,9,12,7,-99,-99,-99,22,15,20,-99,6,-99,-99,-99,-99,-99,14,-99,-99,19,-99,8,-99,28,16,24,20,-99,-99,9,26,-99,12,-99,14,-99
12/04/23,10,6,10,-99,-99,-99,12,7,19,-99,2,-99,-99,-99,-99,-99,12,-99,-99,12,-99,9,-99,12,8,6,16,-99,-99,4,22,-99,6,-99,18,-99
12/04/23,11,3,6,-99,-99,-99,6,5,-99,-99,3,-99,-99,-99,-99,-99,5,-99,-99,10,-99,2,-99,8,5,3,11,-99,-99,1,16,-99,2,-99,17,-99
12/04/23,12,2,3,-99,-99,-99,5,3,-99,-99,4,-99,-99,-99,-99,-99,3,-99,-99,5,-99,1,-99,5,4,3,6,-99,-99,1,12,-99,1,-99,6,-99
12/04/23,13,1,2,-99,-99,-99,4,2,-99,-99,3,-99,-99,-99,-99,-99,3,-99,-99,7,-99,1,-99,3,3,3,3,-99,-99,2,7,-99,2,-99,3,-99
12/04/23,14,-99,2,-99,-99,-99,3,2,-99,-99,2,-99,-99,-99,-99,-99,2,-99,-99,8,2,2,-99,2,2,1,2,-99,-99,2,11,-99,1,-99,2,-99
12/04/23,15,-99,1,-99,-99,-99,3,1,2,-99,2,-99,-99,-99,-99,-99,1,-99,-99,11,3,0,-99,1,2,1,1,-99,-99,1,8,-99,1,-99,2,-99
12/04/23,16,-99,2,-99,-99,-99,4,1,5,-99,2,-99,-99,-99,-99,-99,2,-99,-99,11,4,1,-99,2,2,2,1,-99,-99,1,6,-99,1,-99,2,-99
12/04/23,17,-99,2,-99,-99,-99,4,1,9,-99,2,-99,-99,-99,-99,-99,1,-99,-99,12,3,0,-99,2,2,1,1,-99,-99,0,6,-99,1,-99,2,-99
12/04/23,18,-99,2,-99,-99,-99,2,1,6,-99,3,-99,-99,-99,-99,-99,1,-99,-99,12,3,0,-99,2,3,1,2,-99,-99,0,5,-99,1,-99,2,-99
12/04/23,19,-99,3,-99,-99,-99,2,1,5,-99,2,-99,-99,-99,-99,-99,1,-99,-99,13,2,0,-99,2,2,1,2,-99,-99,0,6,-99,1,-99,2,-99
12/04/23,20,-99,1,-99,-99,-99,2,3,3,-99,7,-99,-99,-99,-99,-99,5,-99,-99,12,4,0,-99,0,3,1,5,-99,-99,0,8,-99,1,-99,2,-99
12/04/23,21,-99,3,-99,-99,-99,5,4,4,-99,5,-99,-99,-99,-99,-99,12,-99,-99,6,4,0,-99,0,3,1,5,-99,-99,2,11,-99,1,-99,2,-99
12/04/23,22,-99,7,-99,-99,-99,15,5,2,-99,4,-99,-99,-99,-99,-99,6,-99,-99,5,5,0,-99,0,8,1,13,-99,-99,1,9,-99,3,-99,4,-99
12/04/23,23,-99,1,-99,-99,-99,5,12,2,-99,11,-99,-99,-99,-99,-99,9,-99,-99,20,4,0,-99,0,3,2,22,-99,-99,1,12,-99,7,-99,9,-99
12/04/23,24,-99,1,-99,-99,-99,19,1,2,-99,4,-99,-99,-99,-99,-99,28,-99,-99,14,20,0,-99,3,2,2,20,-99,-99,2,10,-99,13,-99,3,-99
13/04/23,1,-99,1,-99,-99,-99,4,1,3,-99,1,-99,-99,-99,-99,-99,27,-99,-99,18,37,0,-99,0,2,2,5,-99,-99,3,8,-99,23,-99,6,-99
13/04/23,2,-99,1,-99,-99,-99,6,1,1,-99,0,-99,-99,-99,-99,-99,8,-99,-99,16,-99,0,-99,0,2,1,1,-99,-99,1,5,-99,1,-99,18,-99
13/04/23,3,-99,0,-99,-99,-99,19,1,2,-99,0,-99,-99,-99,-99,-99,13,-99,-99,21,22,0,-99,0,2,0,3,-99,-99,0,2,-99,1,-99,20,-99
13/04/23,4,-99,0,-99,-99,-99,36,1,1,-99,0,-99,-99,-99,-99,-99,9,-99,-99,5,53,0,-99,0,2,0,0,-99,-99,0,41,-99,0,-99,27,-99
13/04/23,5,-99,1,-99,-99,-99,18,2,1,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,10,32,0,-99,0,2,0,1,-99,-99,0,63,-99,3,-99,43,-99
13/04/23,6,-99,3,-99,-99,-99,5,6,1,-99,1,-99,-99,-99,-99,-99,17,-99,-99,39,30,0,-99,0,4,0,9,-99,-99,0,71,-99,13,-99,66,-99
13/04/23,7,-99,2,-99,-99,-99,39,25,4,-99,3,-99,-99,-99,-99,-99,17,-99,-99,9,99,1,-99,1,24,1,8,-99,-99,1,70,-99,7,-99,82,-99
13/04/23,8,-99,5,-99,-99,-99,73,64,7,-99,7,-99,-99,-99,-99,-99,18,-99,-99,35,51,-99,-99,5,30,2,9,-99,-99,2,33,-99,17,-99,87,-99
13/04/23,9,-99,6,-99,-99,-99,16,27,6,-99,4,-99,-99,-99,-99,-99,11,-99,-99,15,20,2,-99,5,14,2,6,-99,-99,-99,27,-99,7,-99,26,-99
13/04/23,10,-99,10,-99,-99,-99,9,9,9,-99,3,-99,-99,-99,-99,-99,4,-99,-99,5,12,2,-99,2,7,1,3,-99,-99,-99,16,-99,1,-99,10,-99
13/04/23,11,-99,4,-99,-99,-99,6,3,6,-99,3,-99,-99,-99,-99,-99,2,-99,-99,4,7,1,-99,2,3,-99,3,-99,-99,-99,5,-99,1,-99,5,-99
13/04/23,12,-99,2,-99,-99,-99,3,2,5,-99,2,-99,-99,-99,-99,-99,1,-99,-99,3,2,1,-99,1,3,1,2,-99,-99,-99,4,-99,1,-99,5,-99
13/04/23,13,-99,2,-99,-99,-99,1,1,5,-99,2,-99,-99,-99,-99,-99,1,-99,-99,4,2,1,-99,1,2,0,1,-99,-99,-99,5,-99,1,-99,-99,-99
13/04/23,14,-99,1,-99,-99,-99,1,1,10,-99,2,-99,2,-99,-99,-99,1,-99,-99,11,2,1,-99,1,2,1,1,-99,-99,-99,8,-99,1,-99,4,-99
13/04/23,15,-99,1,-99,-99,-99,1,0,8,-99,3,-99,2,-99,-99,-99,4,-99,-99,5,3,1,-99,1,2,1,2,-99,-99,-99,10,-99,1,-99,3,-99
13/04/23,16,-99,1,-99,-99,-99,1,1,8,-99,4,-99,3,-99,-99,-99,4,-99,-99,5,3,1,-99,2,3,2,3,-99,-99,-99,9,-99,1,-99,4,-99
13/04/23,17,-99,2,-99,-99,-99,3,2,7,-99,2,-99,1,-99,-99,-99,5,-99,-99,4,3,1,-99,2,-99,1,4,-99,-99,1,28,-99,1,-99,8,-99
13/04/23,18,-99,1,-99,-99,-99,3,2,8,-99,2,-99,1,-99,-99,-99,5,-99,-99,2,2,1,-99,2,2,1,3,-99,-99,1,23,-99,1,-99,8,-99
13/04/23,19,-99,3,-99,-99,-99,1,0,8,-99,1,-99,1,-99,-99,-99,8,-99,-99,2,2,1,-99,2,3,0,4,-99,-99,0,17,-99,1,-99,7,-99
13/04/23,20,-99,1,-99,-99,-99,2,6,8,-99,1,-99,12,-99,-99,-99,3,-99,-99,11,2,1,-99,1,2,3,5,-99,-99,0,10,-99,1,-99,3,-99
13/04/23,21,-99,0,-99,-99,-99,1,2,10,-99,1,-99,48,-99,-99,-99,2,-99,-99,14,2,4,-99,1,2,5,19,-99,-99,3,5,-99,1,-99,4,-99
13/04/23,22,-99,0,-99,-99,-99,1,8,66,-99,1,-99,64,-99,-99,-99,1,-99,-99,14,2,2,-99,7,2,6,35,-99,-99,5,7,-99,2,-99,11,-99
13/04/23,23,-99,1,-99,-99,-99,27,12,85,-99,1,-99,70,-99,-99,-99,7,-99,-99,18,3,2,-99,7,3,2,51,-99,-99,4,32,-99,6,-99,26,-99
13/04/23,24,-99,0,-99,-99,-99,17,7,28,-99,0,-99,28,-99,-99,-99,12,-99,-99,9,3,1,-99,5,7,1,29,-99,-99,9,98,-99,8,-99,72,-99
14/04/23,1,-99,0,-99,-99,-99,2,24,9,-99,0,-99,13,-99,-99,-99,9,-99,-99,26,4,1,-99,0,6,4,16,-99,-99,3,55,-99,4,-99,60,-99
14/04/23,2,-99,0,-99,-99,-99,76,2,32,-99,0,-99,3,-99,-99,-99,7,-99,-99,17,6,1,-99,10,2,10,22,-99,-99,0,38,-99,8,-99,66,-99
14/04/23,3,-99,0,-99,-99,-99,43,13,46,-99,0,-99,3,-99,-99,-99,10,-99,-99,18,8,12,-99,8,2,4,33,-99,-99,1,28,-99,3,-99,50,-99
14/04/23,4,-99,0,-99,-99,-99,56,25,37,-99,0,-99,2,-99,-99,-99,3,-99,-99,18,7,7,-99,0,2,17,7,-99,-99,1,8,-99,1,-99,53,-99
