FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
09/07/23,23,19,13,-99,10,16,40,19,30,-99,-99,-99,-99,-99,-99,16,-99,-99,17,20,-99,-99,-99,-99,32,-99,21,19,-99
09/07/23,24,14,17,-99,22,19,26,15,24,-99,-99,-99,-99,-99,-99,19,-99,-99,20,18,-99,-99,-99,-99,34,-99,24,15,-99
10/07/23,1,21,13,-99,24,22,29,22,12,-99,-99,-99,-99,-99,-99,16,-99,-99,21,17,-99,-99,-99,-99,22,-99,25,13,-99
10/07/23,2,13,14,-99,16,20,28,18,13,-99,-99,-99,-99,-99,-99,22,-99,-99,17,13,-99,-99,-99,-99,19,-99,26,10,-99
10/07/23,3,11,8,-99,8,11,27,11,9,-99,-99,-99,-99,-99,-99,13,-99,-99,17,11,-99,-99,-99,-99,17,-99,20,13,-99
10/07/23,4,15,12,-99,9,12,29,8,23,-99,-99,-99,-99,-99,-99,17,-99,-99,22,11,-99,-99,-99,-99,15,-99,16,11,-99
10/07/23,5,13,13,-99,14,18,30,5,8,-99,-99,-99,-99,-99,-99,18,-99,-99,18,11,-99,-99,-99,-99,23,-99,23,19,-99
10/07/23,6,17,8,-99,5,21,38,9,21,-99,-99,-99,-99,-99,-99,23,-99,-99,26,12,-99,-99,-99,-99,36,-99,24,23,-99
10/07/23,7,24,17,-99,17,39,36,14,46,-99,-99,-99,-99,-99,-99,21,-99,-99,23,11,-99,-99,-99,-99,52,-99,29,31,-99
10/07/23,8,27,9,-99,19,29,41,18,36,-99,-99,-99,-99,-99,-99,27,-99,-99,26,17,-99,-99,-99,-99,48,-99,29,30,-99
10/07/23,9,23,12,-99,18,21,26,16,50,-99,-99,-99,-99,-99,-99,26,-99,-99,27,14,-99,-99,-99,-99,51,-99,32,41,-99
10/07/23,10,28,15,-99,28,37,18,21,46,-99,-99,-99,-99,-99,-99,32,-99,-99,24,23,-99,-99,-99,-99,54,-99,36,36,-99
10/07/23,11,30,20,-99,20,33,22,17,37,-99,-99,-99,-99,-99,-99,31,-99,-99,30,23,-99,-99,-99,-99,51,-99,48,34,-99
10/07/23,12,36,14,-99,19,18,30,30,35,-99,-99,-99,-99,-99,-99,35,-99,-99,23,18,-99,-99,-99,-99,41,-99,35,39,-99
10/07/23,13,33,15,-99,20,12,20,15,57,-99,-99,-99,-99,-99,-99,34,-99,-99,34,15,-99,-99,-99,-99,41,-99,23,34,-99
10/07/23,14,20,19,-99,11,21,39,19,51,-99,-99,-99,-99,-99,-99,25,-99,-99,39,26,-99,-99,-99,-99,60,-99,36,27,-99
10/07/23,15,13,-99,-99,56,43,34,21,114,-99,-99,-99,-99,-99,-99,44,-99,-99,23,-99,-99,-99,-99,-99,65,-99,35,29,-99
10/07/23,16,46,-99,-99,10,42,28,39,37,-99,-99,-99,-99,-99,-99,19,-99,-99,25,-99,-99,-99,-99,-99,35,-99,23,63,-99
10/07/23,17,23,-99,-99,13,24,24,15,19,-99,-99,-99,-99,-99,-99,19,-99,-99,29,-99,-99,-99,-99,-99,38,-99,14,36,-99
10/07/23,18,21,-99,-99,20,39,26,10,28,-99,-99,-99,-99,-99,-99,33,-99,-99,18,22,-99,-99,-99,-99,-99,-99,25,39,-99
10/07/23,19,26,-99,-99,31,27,29,20,36,-99,-99,-99,-99,-99,-99,39,-99,-99,19,14,-99,-99,-99,-99,31,-99,45,-99,-99
10/07/23,20,20,-99,-99,30,35,26,18,18,-99,-99,-99,-99,-99,-99,20,-99,-99,10,32,-99,-99,-99,-99,44,-99,27,-99,-99
10/07/23,21,16,-99,-99,24,20,41,20,22,-99,-99,-99,-99,-99,-99,18,-99,-99,15,18,-99,-99,-99,-99,23,-99,15,-99,-99
10/07/23,22,8,-99,-99,-99,14,10,28,22,-99,-99,-99,-99,-99,-99,4,-99,-99,10,5,-99,-99,-99,-99,19,-99,17,-99,-99
10/07/23,23,6,-99,-99,-99,2,9,5,5,-99,-99,-99,-99,-99,-99,4,-99,-99,6,2,-99,-99,-99,-99,10,-99,6,-99,-99
10/07/23,24,5,-99,-99,-99,3,9,6,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,6,4,-99,-99,-99,-99,11,-99,5,-99,-99
11/07/23,1,2,-99,-99,-99,11,14,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,4,6,-99,-99,-99,-99,11,-99,9,-99,-99
11/07/23,2,10,-99,-99,-99,12,7,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,6,6,-99,-99,-99,-99,12,-99,11,6,-99
11/07/23,3,11,-99,-99,10,9,8,6,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,7,7,-99,-99,-99,-99,18,-99,14,7,-99
11/07/23,4,13,-99,-99,10,16,10,11,-99,-99,-99,-99,-99,-99,-99,10,-99,-99,9,10,-99,-99,-99,-99,12,-99,17,4,-99
11/07/23,5,16,-99,-99,11,14,14,3,-99,-99,-99,-99,-99,-99,-99,10,-99,-99,12,7,-99,-99,-99,-99,24,-99,14,8,-99
11/07/23,6,17,-99,-99,18,8,23,9,-99,-99,-99,-99,-99,-99,-99,23,-99,-99,9,8,-99,-99,-99,-99,31,-99,22,14,-99
11/07/23,7,14,-99,-99,23,15,22,9,-99,-99,-99,-99,-99,-99,-99,27,-99,-99,19,7,-99,-99,-99,-99,30,-99,17,32,-99
11/07/23,8,16,9,-99,12,37,24,9,-99,-99,-99,-99,-99,-99,-99,23,-99,-99,22,11,-99,-99,-99,-99,29,-99,24,17,-99
11/07/23,9,18,21,-99,23,32,23,12,-99,-99,-99,-99,-99,-99,-99,32,-99,-99,31,20,-99,-99,-99,-99,60,-99,41,19,-99
11/07/23,10,16,22,-99,36,34,27,25,-99,-99,-99,-99,-99,-99,-99,21,-99,-99,23,22,-99,-99,-99,-99,84,-99,39,13,-99
11/07/23,11,14,21,-99,31,48,36,23,-99,-99,-99,-99,-99,-99,-99,34,-99,-99,19,27,-99,-99,-99,-99,68,-99,29,17,-99
11/07/23,12,17,22,-99,42,55,39,22,-99,-99,-99,-99,-99,-99,-99,37,-99,-99,24,34,-99,-99,-99,-99,48,-99,33,18,-99
11/07/23,13,18,24,-99,33,41,28,31,-99,-99,-99,-99,-99,-99,-99,44,-99,-99,26,37,-99,-99,-99,-99,50,-99,34,11,-99
11/07/23,14,16,35,-99,50,43,23,27,-99,-99,-99,-99,-99,-99,-99,63,-99,-99,25,35,-99,-99,-99,-99,42,-99,34,5,-99
11/07/23,15,11,24,-99,28,54,22,21,-99,-99,-99,-99,-99,-99,-99,56,-99,-99,20,31,-99,-99,-99,-99,40,-99,-99,7,-99
11/07/23,16,10,39,-99,25,51,34,25,-99,-99,-99,-99,-99,-99,-99,8,-99,-99,13,15,-99,-99,-99,-99,31,-99,-99,1,-99
11/07/23,17,31,23,-99,-99,53,84,39,-99,-99,-99,-99,-99,-99,-99,22,-99,-99,19,17,-99,-99,-99,-99,44,-99,-99,60,-99
11/07/23,18,21,15,-99,22,24,41,35,-99,-99,-99,-99,-99,-99,-99,19,-99,-99,23,27,-99,-99,-99,-99,36,-99,-99,27,-99
11/07/23,19,18,15,-99,14,24,40,10,-99,-99,-99,-99,-99,-99,-99,16,-99,-99,19,9,-99,-99,-99,-99,21,-99,-99,22,-99
11/07/23,20,14,12,-99,13,16,35,3,-99,-99,-99,-99,-99,-99,-99,21,-99,-99,25,17,-99,-99,-99,-99,34,-99,-99,56,-99
11/07/23,21,13,16,-99,10,21,29,13,-99,-99,-99,-99,-99,-99,-99,22,-99,-99,17,17,-99,-99,-99,-99,53,-99,-99,22,-99
11/07/23,22,30,6,-99,-99,28,13,15,-99,-99,-99,-99,-99,-99,-99,13,-99,-99,12,9,-99,-99,-99,-99,26,-99,-99,33,-99
11/07/23,23,26,12,-99,10,27,19,6,-99,-99,-99,-99,-99,-99,-99,11,-99,-99,10,10,-99,-99,-99,-99,18,-99,-99,28,-99
11/07/23,24,23,14,-99,17,23,41,10,-99,-99,-99,-99,-99,-99,-99,16,-99,-99,16,9,-99,-99,-99,-99,23,-99,-99,36,-99
12/07/23,1,28,7,-99,23,18,7,7,-99,-99,-99,-99,-99,-99,-99,19,-99,-99,20,10,-99,-99,-99,-99,23,-99,-99,27,-99
12/07/23,2,19,16,-99,5,20,16,9,-99,-99,-99,-99,-99,-99,-99,19,-99,-99,33,15,-99,-99,-99,-99,29,-99,-99,24,-99
12/07/23,3,27,16,-99,16,16,28,15,-99,-99,-99,-99,-99,-99,-99,17,-99,-99,27,12,-99,-99,-99,-99,35,-99,-99,22,-99
12/07/23,4,29,7,-99,28,16,33,11,-99,-99,-99,-99,-99,-99,-99,22,-99,-99,23,17,-99,-99,-99,-99,20,-99,-99,23,-99
12/07/23,5,28,-99,-99,13,13,24,7,-99,-99,-99,-99,-99,-99,-99,23,-99,-99,19,14,-99,-99,-99,-99,17,-99,-99,43,-99
12/07/23,6,26,2,-99,15,33,12,-99,-99,-99,-99,-99,-99,-99,-99,19,-99,-99,30,14,-99,-99,-99,-99,36,-99,-99,46,-99
12/07/23,7,27,16,-99,31,33,18,10,-99,-99,-99,-99,-99,-99,-99,39,-99,-99,51,15,-99,-99,-99,-99,50,-99,-99,62,-99
12/07/23,8,21,32,-99,24,48,21,12,-99,-99,-99,-99,-99,-99,-99,41,-99,-99,33,26,-99,-99,-99,-99,59,-99,-99,67,-99
12/07/23,9,21,38,-99,39,61,15,12,-99,-99,-99,-99,-99,-99,-99,44,-99,-99,24,31,-99,-99,-99,-99,77,-99,-99,86,-99
12/07/23,10,16,43,-99,33,45,37,17,-99,-99,-99,-99,-99,-99,-99,52,-99,-99,25,29,-99,-99,-99,-99,49,-99,-99,52,-99
12/07/23,11,12,31,-99,25,63,45,16,-99,-99,-99,-99,-99,-99,-99,33,-99,-99,18,23,-99,-99,-99,-99,60,-99,-99,39,-99
12/07/23,12,24,30,-99,44,33,40,25,-99,-99,-99,-99,-99,-99,-99,41,-99,-99,28,25,-99,-99,-99,-99,45,-99,-99,14,-99
12/07/23,13,-99,27,-99,25,-99,27,31,-99,-99,-99,-99,-99,-99,-99,45,-99,-99,37,26,-99,-99,-99,-99,57,-99,-99,5,-99
12/07/23,14,13,31,-99,42,-99,22,23,-99,-99,-99,-99,-99,-99,-99,22,-99,24,21,34,-99,-99,-99,-99,33,-99,-99,4,-99
12/07/23,15,11,18,-99,28,-99,23,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,16,11,25,-99,-99,-99,-99,39,-99,-99,-99,-99
12/07/23,16,18,30,-99,11,-99,42,27,-99,-99,-99,-99,-99,-99,-99,-99,-99,26,11,5,-99,-99,-99,-99,32,-99,-99,22,-99
12/07/23,17,32,18,-99,43,-99,34,28,-99,-99,-99,-99,-99,-99,-99,22,-99,11,34,6,-99,-99,-99,-99,60,-99,-99,78,-99
12/07/23,18,24,21,-99,30,-99,36,31,-99,-99,-99,-99,-99,-99,-99,24,-99,17,33,-99,-99,-99,-99,-99,-99,-99,-99,30,-99
12/07/23,19,23,12,-99,17,-99,35,37,-99,-99,-99,-99,-99,-99,-99,36,-99,9,23,34,-99,-99,-99,-99,32,-99,-99,27,-99
12/07/23,20,14,10,-99,13,-99,33,18,-99,-99,-99,-99,-99,-99,-99,28,-99,15,23,12,-99,-99,-99,-99,34,-99,-99,37,-99
12/07/23,21,18,13,-99,15,-99,30,17,-99,-99,-99,-99,-99,-99,-99,21,-99,13,25,24,-99,-99,-99,-99,20,-99,-99,40,-99
12/07/23,22,19,8,-99,24,-99,37,16,-99,-99,-99,-99,-99,-99,-99,29,-99,16,33,12,-99,-99,-99,-99,37,-99,-99,52,-99
12/07/23,23,21,9,-99,9,-99,45,11,-99,-99,-99,-99,-99,-99,-99,17,-99,17,34,14,-99,-99,-99,-99,39,-99,-99,30,-99
12/07/23,24,20,13,-99,23,-99,45,47,-99,-99,-99,-99,-99,-99,-99,22,-99,17,30,13,-99,-99,-99,-99,31,-99,-99,30,-99
13/07/23,1,22,16,-99,27,21,40,35,-99,-99,-99,-99,-99,-99,-99,19,-99,17,27,14,-99,-99,-99,-99,31,-99,-99,37,-99
13/07/23,2,23,15,-99,18,14,29,16,-99,-99,-99,-99,-99,-99,-99,16,-99,15,57,21,-99,-99,-99,-99,38,-99,-99,20,-99
13/07/23,3,26,18,-99,14,20,24,22,-99,-99,-99,-99,-99,-99,-99,26,-99,12,64,15,-99,-99,-99,-99,35,-99,-99,17,-99
13/07/23,4,20,13,-99,30,24,19,12,-99,-99,-99,-99,-99,-99,-99,25,-99,13,51,16,-99,-99,-99,-99,33,-99,-99,24,-99
13/07/23,5,23,13,-99,19,27,39,14,-99,-99,-99,-99,-99,-99,-99,27,-99,38,40,15,-99,-99,-99,-99,58,-99,-99,31,-99
13/07/23,6,25,14,-99,23,28,-99,17,9,-99,-99,-99,-99,-99,-99,27,-99,33,49,11,-99,-99,-99,-99,56,-99,-99,36,-99
13/07/23,7,27,13,-99,27,28,-99,17,12,-99,-99,-99,-99,-99,-99,51,-99,42,48,11,-99,-99,-99,-99,57,-99,-99,41,-99
13/07/23,8,24,21,-99,31,43,-99,10,28,-99,-99,-99,-99,-99,-99,43,-99,28,40,16,-99,-99,-99,-99,72,-99,-99,54,-99
13/07/23,9,37,27,-99,31,57,-99,23,55,-99,-99,-99,-99,-99,-99,28,-99,27,44,25,-99,-99,-99,-99,81,-99,-99,40,-99
13/07/23,10,34,20,-99,42,62,60,32,65,-99,-99,-99,-99,-99,-99,66,-99,-99,43,31,-99,-99,-99,-99,71,-99,-99,48,-99
13/07/23,11,31,34,-99,39,52,62,33,22,-99,-99,-99,-99,-99,-99,44,-99,-99,34,30,-99,-99,-99,-99,62,-99,-99,45,-99
13/07/23,12,39,32,-99,40,53,51,25,29,-99,-99,-99,-99,-99,-99,28,-99,-99,24,27,-99,-99,-99,-99,62,-99,-99,26,-99
13/07/23,13,36,21,-99,49,59,45,23,3,-99,-99,-99,-99,-99,-99,24,-99,-99,29,25,-99,-99,-99,-99,56,-99,-99,16,-99
13/07/23,14,25,38,-99,38,27,37,32,2,-99,-99,-99,-99,-99,-99,33,-99,-99,34,33,-99,-99,-99,-99,45,-99,-99,9,-99
13/07/23,15,16,52,-99,40,-99,41,42,19,-99,-99,-99,-99,-99,-99,18,-99,-99,23,43,-99,-99,-99,-99,32,-99,-99,60,-99
13/07/23,16,44,40,-99,32,49,79,25,95,-99,-99,-99,-99,-99,-99,28,-99,-99,50,20,-99,-99,-99,-99,47,-99,-99,57,-99
13/07/23,17,20,34,-99,24,29,51,41,38,-99,-99,-99,-99,-99,-99,-99,-99,-99,31,29,-99,-99,-99,-99,47,-99,-99,46,-99
13/07/23,18,24,15,-99,17,14,62,41,53,-99,-99,-99,-99,-99,-99,-99,-99,-99,24,22,-99,-99,-99,-99,35,-99,-99,27,-99
13/07/23,19,9,14,-99,28,9,92,14,37,-99,-99,-99,-99,-99,-99,-99,-99,-99,15,16,-99,-99,-99,-99,28,-99,-99,14,-99
13/07/23,20,19,16,-99,14,26,28,31,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,14,18,-99,-99,-99,-99,37,-99,-99,26,-99
13/07/23,21,21,16,-99,14,28,13,26,47,-99,-99,-99,-99,-99,-99,-99,-99,-99,17,18,-99,-99,-99,-99,35,-99,-99,52,-99
13/07/23,22,25,9,-99,15,23,16,18,51,-99,-99,-99,-99,-99,-99,12,-99,-99,8,16,-99,-99,-99,-99,48,-99,-99,24,-99
13/07/23,23,31,8,-99,12,16,22,22,42,-99,-99,-99,-99,-99,-99,12,-99,-99,-99,13,-99,-99,-99,-99,35,-99,-99,10,-99
13/07/23,24,32,13,-99,11,8,15,16,35,-99,-99,-99,-99,-99,-99,12,-99,-99,-99,11,-99,-99,-99,-99,23,-99,-99,30,-99
14/07/23,1,33,11,-99,15,12,21,20,35,-99,-99,-99,-99,-99,-99,18,-99,11,-99,12,-99,-99,-99,-99,29,-99,-99,26,-99
14/07/23,2,35,14,-99,16,17,17,16,23,-99,-99,-99,-99,-99,-99,16,-99,15,-99,14,-99,-99,-99,-99,30,-99,-99,34,-99
14/07/23,3,33,13,-99,20,16,14,14,37,-99,-99,-99,-99,-99,-99,14,-99,15,-99,15,-99,-99,-99,-99,27,-99,-99,32,-99
14/07/23,4,32,11,-99,22,14,24,16,24,-99,-99,-99,-99,-99,-99,22,-99,12,-99,13,-99,-99,-99,-99,32,-99,-99,42,-99
14/07/23,5,29,9,-99,13,19,17,17,17,-99,-99,-99,-99,-99,-99,26,-99,15,-99,13,-99,-99,-99,-99,41,-99,-99,42,-99
14/07/23,6,27,8,-99,22,27,39,19,11,-99,-99,-99,-99,-99,-99,25,-99,13,-99,14,-99,-99,-99,-99,57,-99,-99,77,-99
14/07/23,7,30,6,-99,31,33,57,19,35,-99,-99,-99,-99,-99,-99,43,-99,7,-99,13,-99,-99,-99,-99,58,-99,-99,69,-99
14/07/23,8,30,18,-99,24,52,59,8,51,-99,-99,-99,-99,-99,-99,39,-99,11,-99,26,-99,-99,-99,-99,52,-99,-99,56,-99
14/07/23,9,26,27,-99,43,63,54,23,79,-99,-99,-99,-99,-99,-99,43,-99,13,-99,36,-99,-99,-99,-99,74,-99,-99,44,-99
14/07/23,10,22,31,-99,49,57,32,29,56,-99,-99,-99,-99,-99,-99,38,-99,9,-99,37,-99,-99,-99,-99,63,-99,-99,43,-99
14/07/23,11,28,33,-99,49,61,27,25,37,-99,-99,-99,-99,-99,-99,58,-99,10,-99,29,-99,-99,-99,-99,-99,-99,-99,32,-99
14/07/23,12,28,15,-99,52,64,37,24,28,-99,-99,-99,-99,-99,-99,62,-99,26,-99,20,-99,-99,-99,-99,-99,-99,-99,15,-99
14/07/23,13,25,10,-99,32,34,48,10,24,-99,-99,-99,-99,-99,-99,38,-99,20,-99,21,-99,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,14,20,-99,-99,25,35,47,24,11,-99,-99,-99,-99,-99,-99,-99,-99,17,-99,23,-99,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,15,13,22,-99,30,32,39,25,4,-99,-99,-99,-99,-99,-99,21,-99,11,-99,34,-99,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,16,8,36,-99,31,24,43,33,13,-99,-99,-99,-99,-99,-99,26,-99,15,-99,33,-99,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,17,34,32,-99,18,24,45,24,44,-99,-99,-99,-99,-99,-99,9,-99,16,-99,39,-99,-99,-99,-99,-99,-99,-99,86,-99
14/07/23,18,48,32,-99,67,40,45,35,94,-99,-99,-99,-99,-99,-99,44,-99,15,-99,44,-99,-99,-99,-99,-99,-99,-99,63,-99
14/07/23,19,44,41,-99,43,38,57,51,87,-99,-99,-99,-99,-99,-99,48,-99,8,-99,37,-99,-99,-99,-99,-99,-99,-99,54,-99
14/07/23,20,38,27,-99,29,43,49,39,69,-99,-99,-99,-99,-99,-99,50,-99,10,-99,27,-99,-99,-99,-99,-99,-99,-99,50,-99
14/07/23,21,34,29,-99,32,43,45,42,47,-99,-99,-99,-99,-99,-99,43,-99,17,-99,20,-99,-99,-99,-99,-99,-99,-99,32,-99
14/07/23,22,25,22,-99,35,44,54,33,29,-99,-99,-99,-99,-99,-99,34,-99,25,-99,22,-99,-99,-99,-99,-99,-99,-99,23,-99
14/07/23,23,24,20,-99,31,38,46,31,32,-99,-99,-99,-99,-99,-99,33,-99,16,-99,23,-99,-99,-99,-99,-99,-99,-99,53,-99
14/07/23,24,37,13,-99,28,45,43,29,32,-99,-99,-99,-99,-99,-99,33,-99,13,-99,18,-99,-99,-99,-99,-99,-99,-99,46,-99
15/07/23,1,50,13,-99,31,51,39,26,27,-99,-99,-99,-99,-99,-99,37,-99,16,40,24,-99,-99,-99,-99,-99,-99,-99,29,-99
15/07/23,2,45,19,-99,27,38,29,26,46,-99,-99,-99,-99,-99,-99,40,-99,18,25,5,-99,-99,-99,-99,-99,-99,-99,40,-99
15/07/23,3,43,18,-99,32,34,26,23,30,-99,-99,-99,-99,-99,-99,28,-99,13,30,25,-99,-99,-99,-99,48,-99,-99,29,-99
15/07/23,4,31,15,-99,25,42,26,25,14,-99,-99,-99,-99,-99,-99,34,-99,11,30,12,-99,-99,-99,-99,50,-99,-99,33,-99
15/07/23,5,32,17,-99,20,41,28,20,15,-99,-99,-99,-99,-99,-99,38,-99,14,25,18,-99,-99,-99,-99,43,-99,-99,23,-99
15/07/23,6,40,13,-99,22,30,42,17,19,-99,-99,-99,-99,-99,-99,34,-99,14,29,13,-99,-99,-99,-99,36,-99,-99,42,-99
15/07/23,7,45,13,-99,20,36,59,16,36,-99,-99,-99,-99,-99,-99,35,-99,16,29,16,-99,-99,-99,-99,53,-99,-99,64,-99
15/07/23,8,43,19,-99,35,53,79,12,43,-99,-99,-99,-99,-99,-99,51,-99,25,50,22,-99,-99,-99,-99,66,-99,-99,67,-99
15/07/23,9,48,25,-99,45,68,53,20,79,-99,-99,-99,-99,-99,-99,41,-99,17,44,29,-99,-99,-99,-99,71,-99,-99,60,-99
15/07/23,10,41,16,-99,54,61,43,31,75,-99,-99,-99,-99,-99,-99,38,-99,38,43,37,-99,-99,-99,-99,91,-99,-99,49,-99
15/07/23,11,49,39,-99,50,60,44,28,65,-99,-99,-99,-99,-99,-99,79,-99,29,41,39,-99,-99,-99,-99,78,-99,-99,52,-99
15/07/23,12,54,35,-99,42,63,37,40,42,-99,-99,-99,-99,-99,-99,61,-99,27,34,39,-99,-99,-99,-99,79,-99,-99,32,-99
15/07/23,13,33,36,-99,44,70,37,35,11,-99,-99,-99,-99,-99,-99,32,-99,30,31,44,-99,-99,-99,-99,70,-99,-99,15,-99
15/07/23,14,32,54,-99,66,59,34,50,42,-99,-99,-99,-99,-99,-99,24,-99,19,39,46,-99,-99,-99,-99,64,-99,-99,30,-99
15/07/23,15,13,44,-99,37,44,32,42,16,-99,-99,-99,-99,-99,-99,35,-99,27,38,41,-99,-99,-99,-99,60,-99,-99,17,-99
15/07/23,16,16,51,-99,23,33,32,49,7,-99,-99,-99,-99,-99,-99,34,-99,23,41,29,-99,-99,-99,-99,37,-99,-99,6,-99
15/07/23,17,16,40,-99,47,28,35,42,4,-99,-99,-99,-99,-99,-99,19,-99,20,37,27,-99,-99,-99,-99,33,-99,-99,64,-99
15/07/23,18,31,37,-99,37,46,58,32,159,-99,-99,-99,-99,-99,-99,38,-99,24,36,27,-99,-99,-99,-99,76,-99,-99,69,-99
15/07/23,19,55,26,-99,33,49,79,48,50,-99,-99,-99,-99,-99,-99,30,-99,23,57,40,-99,-99,-99,-99,60,-99,-99,59,-99
15/07/23,20,53,30,-99,36,50,106,43,81,-99,-99,-99,-99,-99,-99,-99,-99,30,64,40,-99,-99,-99,-99,52,-99,-99,61,-99
15/07/23,21,50,35,-99,45,49,76,43,61,-99,-99,-99,-99,-99,-99,-99,-99,37,50,43,-99,-99,-99,-99,55,-99,-99,49,-99
15/07/23,22,45,37,-99,40,48,70,42,55,-99,-99,-99,-99,-99,-99,30,-99,41,45,41,-99,-99,-99,-99,56,-99,-99,51,-99
15/07/23,23,45,33,-99,43,50,70,38,48,-99,-99,-99,-99,-99,-99,38,-99,38,41,37,-99,-99,-99,-99,60,-99,-99,43,-99
15/07/23,24,36,33,-99,45,44,66,38,35,-99,-99,-99,-99,-99,-99,32,-99,39,33,38,-99,-99,-99,-99,43,-99,-99,46,-99
16/07/23,1,30,33,-99,43,43,49,37,28,-99,-99,-99,-99,-99,-99,36,-99,35,36,24,-99,-99,-99,-99,38,-99,-99,35,-99
16/07/23,2,34,29,-99,30,41,52,35,14,-99,-99,-99,-99,-99,-99,37,-99,34,44,30,-99,-99,-99,-99,37,-99,-99,28,-99
16/07/23,3,31,24,-99,27,34,49,30,22,-99,-99,-99,-99,-99,-99,32,-99,37,45,30,-99,-99,-99,-99,35,-99,-99,28,-99
16/07/23,4,27,29,-99,32,33,44,31,16,-99,-99,-99,-99,-99,-99,23,-99,31,40,23,-99,-99,-99,-99,30,-99,-99,24,-99
16/07/23,5,25,28,-99,22,35,45,25,39,-99,-99,-99,-99,-99,-99,28,-99,30,32,28,-99,-99,-99,-99,41,-99,-99,24,-99
16/07/23,6,23,27,-99,33,34,50,35,23,-99,-99,-99,-99,-99,-99,30,-99,29,44,23,-99,-99,-99,-99,43,-99,-99,25,-99
16/07/23,7,30,26,-99,35,38,50,29,37,-99,-99,-99,-99,-99,-99,18,-99,28,33,22,-99,-99,-99,-99,37,-99,-99,25,-99
16/07/23,8,25,26,-99,24,38,58,32,55,-99,-99,-99,-99,-99,-99,32,-99,30,35,26,-99,-99,-99,-99,54,-99,-99,44,-99
16/07/23,9,38,28,-99,25,38,43,21,20,-99,-99,-99,-99,-99,-99,35,-99,29,39,24,-99,-99,-99,-99,44,-99,-99,26,-99
16/07/23,10,23,28,-99,40,40,-99,29,25,-99,-99,-99,-99,-99,-99,21,-99,42,43,28,-99,-99,-99,-99,37,-99,-99,22,-99
16/07/23,11,25,30,-99,21,39,50,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,24,31,28,-99,-99,-99,-99,45,-99,-99,12,-99
16/07/23,12,21,24,-99,14,33,39,27,6,-99,-99,-99,-99,-99,-99,19,-99,22,27,24,-99,-99,-99,-99,33,-99,-99,6,-99
16/07/23,13,12,23,-99,-99,12,36,27,9,-99,-99,-99,-99,-99,-99,12,-99,21,22,27,-99,-99,-99,-99,34,-99,-99,10,-99
16/07/23,14,12,25,-99,-99,-99,38,28,32,-99,-99,-99,-99,-99,-99,23,-99,28,18,27,-99,-99,-99,-99,18,-99,-99,12,-99
16/07/23,15,-99,20,-99,-99,21,44,19,29,-99,-99,-99,-99,-99,-99,16,-99,36,8,20,-99,-99,-99,-99,24,-99,-99,26,-99
16/07/23,16,-99,19,-99,-99,15,48,19,35,-99,-99,-99,-99,-99,-99,15,-99,32,6,12,-99,-99,-99,-99,27,-99,-99,45,-99
16/07/23,17,-99,24,-99,-99,38,49,16,54,-99,-99,-99,-99,-99,-99,27,-99,38,42,-99,-99,-99,-99,-99,-99,-99,-99,68,-99
16/07/23,18,-99,25,-99,48,23,55,37,101,-99,-99,-99,-99,-99,-99,33,-99,35,24,27,-99,-99,-99,-99,29,-99,-99,54,-99
16/07/23,19,-99,16,-99,18,20,45,45,71,-99,-99,-99,-99,-99,-99,-99,-99,17,22,18,-99,-99,-99,-99,20,-99,-99,37,-99
16/07/23,20,-99,13,-99,16,16,47,15,40,-99,-99,-99,-99,-99,-99,16,-99,37,20,4,-99,-99,-99,-99,13,-99,-99,27,-99
16/07/23,21,-99,8,-99,13,15,54,10,26,-99,-99,-99,-99,-99,-99,10,-99,9,23,13,-99,-99,-99,-99,26,-99,-99,34,-99
16/07/23,22,-99,9,-99,19,23,20,10,25,-99,-99,-99,-99,-99,-99,19,-99,12,20,14,-99,-99,-99,-99,33,-99,-99,14,-99
16/07/23,23,-99,10,-99,24,21,14,26,20,-99,-99,-99,-99,-99,-99,26,-99,9,16,22,-99,-99,-99,-99,29,-99,-99,16,-99
16/07/23,24,-99,12,-99,24,21,18,17,11,-99,-99,-99,-99,-99,-99,19,-99,5,22,16,-99,-99,-99,-99,15,-99,-99,21,-99
17/07/23,1,-99,11,-99,9,12,27,13,-99,-99,-99,-99,-99,-99,-99,18,-99,13,17,11,-99,-99,-99,-99,18,-99,-99,7,-99
17/07/23,2,-99,10,-99,5,13,33,16,2,-99,-99,-99,-99,-99,-99,15,-99,16,11,5,-99,-99,-99,-99,25,-99,-99,3,-99
