FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
28/02/23,19,-99,31,31,-99,38,41,17,37,-99,36,-99,-99,-99,-99,48,42,-99
28/02/23,20,-99,30,26,-99,31,40,17,35,-99,54,-99,-99,-99,-99,41,37,-99
28/02/23,21,-99,22,20,-99,26,36,9,30,-99,46,-99,-99,-99,-99,39,27,-99
28/02/23,22,-99,20,21,-99,22,26,9,26,-99,24,-99,-99,-99,-99,51,23,-99
28/02/23,23,-99,23,18,-99,20,17,9,21,-99,20,-99,-99,-99,-99,42,26,-99
28/02/23,24,-99,16,14,-99,19,24,7,23,-99,20,-99,-99,-99,-99,31,23,-99
01/03/23,1,-99,15,17,-99,14,25,7,21,-99,5,-99,-99,-99,-99,43,26,-99
01/03/23,2,-99,17,18,-99,24,25,8,24,-99,9,-99,-99,-99,-99,44,30,-99
01/03/23,3,-99,17,21,-99,25,24,7,26,-99,7,-99,-99,-99,-99,50,31,-99
01/03/23,4,-99,17,21,-99,17,20,5,22,-99,8,-99,-99,-99,-99,35,25,-99
01/03/23,5,-99,9,17,-99,15,16,6,20,-99,9,-99,-99,-99,-99,37,22,-99
01/03/23,6,-99,11,31,-99,25,20,8,33,-99,7,-99,-99,-99,-99,40,26,-99
01/03/23,7,-99,25,30,-99,37,39,6,40,-99,8,-99,-99,-99,-99,44,37,-99
01/03/23,8,-99,34,45,-99,46,40,7,58,-99,16,-99,-99,-99,-99,53,39,-99
01/03/23,9,-99,29,45,-99,49,30,12,38,-99,12,-99,-99,-99,-99,69,36,-99
01/03/23,10,-99,28,41,-99,41,36,12,29,-99,14,-99,-99,-99,-99,60,37,-99
01/03/23,11,-99,26,35,-99,33,34,17,35,-99,16,-99,-99,-99,-99,48,28,-99
01/03/23,12,-99,27,25,-99,29,30,21,25,-99,18,-99,-99,-99,-99,37,33,-99
01/03/23,13,-99,18,20,-99,24,22,16,19,-99,20,-99,-99,-99,-99,31,29,-99
01/03/23,14,-99,20,18,-99,26,21,21,18,-99,29,-99,-99,-99,-99,28,26,-99
01/03/23,15,-99,20,20,-99,22,23,23,19,-99,18,-99,-99,-99,-99,31,24,-99
01/03/23,16,-99,13,20,-99,25,21,24,21,-99,-99,-99,-99,-99,-99,35,28,-99
01/03/23,17,-99,33,24,-99,23,21,24,20,-99,-99,-99,-99,-99,-99,34,44,-99
01/03/23,18,-99,26,23,-99,41,21,22,30,-99,31,-99,-99,-99,-99,39,47,-99
01/03/23,19,-99,20,29,-99,33,30,18,36,-99,28,-99,-99,-99,-99,41,38,-99
01/03/23,20,-99,21,22,-99,28,28,18,29,-99,19,-99,-99,-99,-99,36,23,-99
01/03/23,21,-99,30,24,-99,25,32,15,25,-99,19,-99,-99,-99,-99,38,20,-99
01/03/23,22,-99,22,26,-99,24,28,13,-99,-99,16,-99,-99,-99,-99,40,21,-99
01/03/23,23,-99,21,19,-99,25,22,15,20,-99,14,-99,-99,-99,-99,39,36,-99
01/03/23,24,-99,20,19,-99,27,22,11,24,-99,11,-99,-99,-99,-99,31,34,-99
02/03/23,1,-99,16,20,-99,26,25,8,23,-99,13,-99,-99,-99,-99,30,34,-99
02/03/23,2,-99,15,25,-99,27,25,8,27,-99,18,-99,-99,-99,-99,31,26,-99
02/03/23,3,-99,19,22,-99,23,27,8,22,-99,18,-99,-99,-99,-99,24,27,-99
02/03/23,4,-99,21,17,-99,23,28,8,24,-99,20,-99,-99,-99,-99,22,26,-99
02/03/23,5,-99,19,17,-99,23,27,8,23,-99,16,-99,-99,-99,-99,18,23,-99
02/03/23,6,-99,19,24,-99,26,-99,10,24,-99,13,-99,-99,-99,-99,29,26,-99
02/03/23,7,-99,24,28,-99,29,-99,16,28,-99,12,-99,-99,-99,-99,31,28,-99
02/03/23,8,-99,32,45,-99,41,-99,13,48,-99,23,-99,-99,-99,-99,50,40,-99
02/03/23,9,-99,31,43,-99,45,-99,19,47,-99,17,-99,-99,-99,-99,52,45,-99
02/03/23,10,-99,32,51,-99,36,-99,21,46,-99,24,-99,-99,-99,-99,67,54,-99
02/03/23,11,-99,29,37,-99,30,-99,26,39,-99,31,-99,-99,-99,-99,47,51,-99
02/03/23,12,-99,31,31,-99,28,-99,31,28,-99,21,-99,-99,-99,-99,52,30,-99
02/03/23,13,-99,44,32,-99,28,-99,33,29,-99,-99,-99,-99,-99,-99,46,33,-99
02/03/23,14,-99,34,35,-99,32,-99,31,27,-99,17,-99,-99,-99,-99,40,29,-99
02/03/23,15,-99,32,30,-99,31,-99,37,34,-99,91,-99,-99,-99,-99,39,37,-99
02/03/23,16,-99,36,37,-99,38,-99,39,31,-99,2,-99,-99,-99,-99,45,41,-99
02/03/23,17,-99,36,43,-99,37,-99,38,36,-99,27,-99,-99,-99,-99,53,46,-99
02/03/23,18,-99,48,58,-99,40,-99,31,37,-99,43,-99,-99,-99,-99,65,42,-99
02/03/23,19,-99,34,55,-99,45,-99,24,41,-99,62,-99,-99,-99,-99,58,40,-99
02/03/23,20,-99,39,45,-99,45,-99,22,43,-99,32,-99,-99,-99,-99,50,23,-99
02/03/23,21,-99,38,26,-99,29,-99,12,27,-99,15,-99,-99,-99,-99,77,19,-99
02/03/23,22,-99,27,20,-99,20,-99,7,19,-99,11,-99,-99,-99,-99,46,21,-99
02/03/23,23,-99,16,19,-99,17,-99,7,15,-99,10,-99,-99,-99,-99,40,19,-99
02/03/23,24,-99,11,13,-99,17,-99,3,16,-99,15,-99,-99,-99,-99,34,19,-99
03/03/23,1,-99,24,9,-99,16,21,5,17,-99,13,-99,-99,-99,-99,23,29,-99
03/03/23,2,-99,16,11,-99,16,11,4,28,-99,14,-99,-99,-99,-99,28,29,-99
03/03/23,3,-99,9,9,-99,14,10,6,22,-99,10,-99,-99,-99,-99,24,18,-99
03/03/23,4,-99,7,9,-99,15,12,6,21,-99,11,-99,-99,-99,-99,24,18,-99
03/03/23,5,-99,9,11,-99,17,8,6,20,-99,14,-99,-99,-99,-99,22,18,-99
03/03/23,6,-99,41,17,-99,34,22,7,21,-99,12,-99,-99,-99,-99,25,16,-99
03/03/23,7,-99,23,27,-99,31,28,9,30,-99,13,-99,-99,-99,-99,36,26,-99
03/03/23,8,-99,28,51,-99,48,39,8,41,-99,28,-99,-99,-99,-99,49,36,-99
03/03/23,9,-99,33,53,-99,46,43,20,34,-99,13,-99,-99,-99,-99,53,44,-99
03/03/23,10,-99,24,39,-99,31,36,6,39,-99,27,-99,-99,-99,-99,64,39,-99
03/03/23,11,-99,27,43,-99,26,42,7,31,-99,21,-99,-99,-99,-99,42,41,-99
03/03/23,12,-99,27,33,-99,26,40,11,28,-99,44,-99,-99,-99,-99,37,46,-99
03/03/23,13,-99,35,-99,-99,25,35,-99,26,-99,68,-99,-99,-99,-99,34,46,-99
03/03/23,14,-99,33,-99,-99,28,36,-99,33,-99,13,-99,-99,-99,-99,31,51,-99
03/03/23,15,-99,38,-99,-99,47,65,41,52,-99,30,-99,-99,-99,-99,45,62,-99
03/03/23,16,-99,55,55,-99,64,62,40,52,-99,72,-99,-99,-99,-99,51,50,-99
03/03/23,17,-99,55,49,-99,45,75,28,73,-99,96,-99,-99,-99,-99,70,62,-99
03/03/23,18,-99,45,45,-99,45,67,21,54,-99,47,-99,-99,-99,-99,67,60,-99
03/03/23,19,-99,32,30,-99,37,47,17,44,-99,37,-99,-99,-99,-99,79,44,-99
03/03/23,20,-99,25,23,-99,27,32,14,23,-99,34,-99,-99,-99,-99,43,29,-99
03/03/23,21,-99,20,20,-99,19,30,15,16,-99,19,-99,-99,-99,-99,38,20,-99
03/03/23,22,-99,29,19,-99,18,26,12,23,-99,24,-99,-99,-99,-99,39,20,-99
03/03/23,23,-99,23,16,-99,16,19,10,23,-99,7,-99,-99,-99,-99,42,15,-99
03/03/23,24,-99,13,22,-99,17,17,9,18,-99,4,-99,-99,-99,-99,-99,15,-99
04/03/23,1,-99,22,17,-99,20,22,5,20,-99,19,-99,-99,-99,-99,40,28,-99
04/03/23,2,-99,16,16,-99,21,26,6,23,-99,-99,-99,-99,-99,-99,25,23,-99
04/03/23,3,-99,17,20,-99,21,24,5,23,-99,-99,-99,-99,-99,-99,28,20,-99
04/03/23,4,-99,17,19,-99,22,20,7,24,-99,14,-99,-99,-99,-99,31,20,-99
04/03/23,5,-99,13,22,-99,23,19,6,21,-99,4,-99,-99,-99,-99,29,16,-99
04/03/23,6,-99,14,33,-99,18,21,6,23,-99,17,-99,-99,-99,-99,24,16,-99
04/03/23,7,-99,20,34,-99,33,25,6,24,-99,12,-99,-99,-99,-99,27,31,-99
04/03/23,8,-99,29,40,-99,41,26,7,29,-99,15,-99,-99,-99,-99,45,48,-99
04/03/23,9,-99,26,44,-99,45,35,7,30,-99,15,-99,-99,-99,-99,67,-99,-99
04/03/23,10,-99,31,36,-99,38,38,8,38,-99,27,-99,-99,-99,-99,60,-99,-99
04/03/23,11,-99,28,40,-99,32,30,11,30,-99,26,-99,-99,-99,-99,49,-99,-99
04/03/23,12,-99,24,28,-99,25,30,15,32,-99,34,-99,-99,-99,-99,45,28,-99
04/03/23,13,-99,17,21,-99,18,27,10,20,-99,50,-99,-99,-99,-99,35,29,-99
04/03/23,14,-99,26,19,-99,15,23,11,18,-99,19,-99,-99,-99,-99,27,24,-99
04/03/23,15,-99,26,16,-99,21,30,18,18,-99,16,-99,-99,-99,-99,25,19,-99
04/03/23,16,-99,23,16,-99,17,24,31,17,-99,26,-99,-99,-99,-99,26,36,-99
04/03/23,17,-99,34,18,-99,24,24,33,29,-99,15,-99,-99,-99,-99,27,45,-99
04/03/23,18,-99,33,38,-99,35,66,27,42,-99,13,-99,-99,-99,-99,54,44,-99
04/03/23,19,-99,25,31,-99,35,42,20,33,-99,21,-99,-99,-99,-99,63,33,-99
04/03/23,20,-99,23,25,-99,27,31,15,29,-99,22,-99,-99,-99,-99,52,27,-99
04/03/23,21,-99,22,23,-99,30,32,17,21,-99,13,-99,-99,-99,-99,46,22,-99
04/03/23,22,-99,21,19,-99,24,27,12,20,-99,14,-99,-99,-99,-99,73,22,-99
04/03/23,23,-99,45,47,-99,26,52,8,33,-99,13,-99,-99,-99,-99,68,21,-99
04/03/23,24,-99,36,38,-99,36,55,8,47,-99,18,-99,-99,-99,-99,45,43,-99
05/03/23,1,-99,29,31,-99,28,40,10,29,-99,21,-99,-99,-99,-99,41,33,-99
05/03/23,2,-99,24,30,-99,25,39,12,27,-99,18,-99,-99,-99,-99,40,28,-99
05/03/23,3,-99,22,27,-99,27,31,11,29,-99,16,-99,-99,-99,-99,36,34,-99
05/03/23,4,-99,18,31,-99,23,32,11,27,-99,9,-99,-99,-99,-99,34,26,-99
05/03/23,5,-99,21,27,-99,23,34,9,25,-99,9,-99,-99,-99,-99,36,25,-99
05/03/23,6,-99,23,17,-99,29,36,8,31,-99,10,-99,-99,-99,-99,35,27,-99
05/03/23,7,-99,28,31,-99,35,36,7,34,-99,8,-99,-99,-99,-99,31,31,-99
05/03/23,8,-99,29,34,-99,35,44,8,43,-99,7,-99,-99,-99,-99,34,28,-99
05/03/23,9,-99,30,35,-99,36,45,8,44,-99,20,-99,-99,-99,-99,38,34,-99
05/03/23,10,-99,32,39,-99,37,51,10,38,-99,26,-99,-99,-99,-99,46,36,-99
05/03/23,11,-99,31,33,-99,34,43,12,37,-99,25,-99,-99,-99,-99,53,44,-99
05/03/23,12,-99,28,29,-99,29,29,18,26,-99,19,-99,-99,-99,-99,33,35,-99
05/03/23,13,-99,26,22,-99,23,33,20,19,-99,21,-99,-99,-99,-99,30,25,-99
05/03/23,14,-99,22,19,-99,21,23,24,21,-99,24,-99,-99,-99,-99,26,25,-99
05/03/23,15,-99,19,19,-99,21,28,29,20,-99,36,-99,-99,-99,-99,25,25,-99
05/03/23,16,-99,18,16,-99,21,3,28,18,-99,33,-99,-99,-99,-99,29,22,-99
05/03/23,17,-99,26,18,-99,17,19,46,17,-99,18,-99,-99,-99,-99,44,19,-99
05/03/23,18,-99,18,27,-99,24,27,34,18,-99,27,-99,-99,-99,-99,38,20,-99
05/03/23,19,-99,27,26,-99,28,31,23,27,-99,22,-99,-99,-99,-99,35,33,-99
05/03/23,20,-99,24,29,-99,30,41,50,26,-99,20,-99,-99,-99,-99,65,26,-99
05/03/23,21,-99,22,19,-99,28,30,22,23,-99,39,-99,-99,-99,-99,54,23,-99
05/03/23,22,-99,26,29,-99,38,30,11,23,-99,16,-99,-99,-99,-99,59,22,-99
05/03/23,23,-99,25,42,-99,35,39,10,33,-99,16,-99,-99,-99,-99,60,20,-99
05/03/23,24,-99,34,38,-99,31,50,11,36,-99,16,-99,-99,-99,-99,52,22,-99
06/03/23,1,-99,29,35,-99,40,45,13,40,-99,13,-99,-99,-99,-99,46,21,-99
06/03/23,2,-99,23,33,-99,34,38,14,36,-99,9,-99,-99,-99,-99,43,34,-99
06/03/23,3,-99,20,27,-99,33,34,12,28,-99,11,-99,-99,-99,-99,32,22,-99
06/03/23,4,-99,18,24,-99,32,28,9,26,-99,13,-99,-99,-99,-99,32,23,-99
06/03/23,5,-99,15,19,-99,31,19,9,30,-99,13,-99,-99,-99,-99,27,25,-99
06/03/23,6,-99,21,22,-99,33,25,8,42,-99,16,-99,-99,-99,-99,30,29,-99
06/03/23,7,-99,17,25,-99,35,36,9,55,-99,19,-99,-99,-99,-99,43,30,-99
06/03/23,8,-99,33,43,-99,47,63,9,63,-99,31,-99,-99,-99,-99,55,39,-99
06/03/23,9,-99,33,43,-99,57,59,11,53,-99,23,-99,-99,-99,-99,56,36,-99
06/03/23,10,-99,31,39,-99,49,48,18,41,-99,36,-99,-99,-99,-99,72,38,-99
06/03/23,11,-99,37,40,-99,41,50,22,36,-99,31,-99,-99,-99,-99,64,36,-99
06/03/23,12,-99,33,35,-99,32,31,22,24,-99,25,-99,-99,-99,-99,51,40,-99
06/03/23,13,-99,17,38,-99,31,37,18,22,-99,10,-99,-99,-99,-99,50,37,-99
06/03/23,14,-99,23,37,-99,31,41,23,33,-99,36,-99,-99,-99,-99,48,57,-99
06/03/23,15,-99,24,34,-99,39,36,31,26,-99,26,-99,-99,-99,-99,49,48,-99
06/03/23,16,-99,40,52,-99,52,58,29,67,-99,41,-99,-99,-99,-99,87,111,-99
06/03/23,17,-99,60,74,-99,46,87,39,60,-99,52,-99,-99,-99,-99,86,102,-99
06/03/23,18,-99,59,58,-99,53,71,49,52,-99,73,-99,-99,-99,-99,73,74,-99
06/03/23,19,-99,72,61,-99,63,61,45,53,-99,58,-99,-99,-99,-99,147,74,-99
06/03/23,20,-99,54,53,-99,49,74,78,75,-99,45,-99,-99,-99,-99,84,47,-99
06/03/23,21,-99,36,30,-99,36,37,38,37,-99,21,-99,-99,-99,-99,41,30,-99
06/03/23,22,-99,18,22,-99,29,28,24,20,-99,33,-99,-99,-99,-99,32,21,-99
06/03/23,23,-99,14,19,-99,28,21,18,22,-99,31,-99,-99,-99,-99,39,19,-99
06/03/23,24,-99,14,26,-99,20,21,12,20,-99,40,-99,-99,-99,-99,39,19,-99
07/03/23,1,-99,17,29,-99,-99,23,11,24,-99,16,-99,-99,-99,-99,32,22,-99
07/03/23,2,-99,17,26,-99,15,21,8,24,-99,17,-99,-99,-99,-99,25,22,-99
07/03/23,3,-99,9,23,-99,19,23,8,20,-99,24,-99,-99,-99,-99,22,20,-99
07/03/23,4,-99,14,14,-99,17,23,9,17,-99,18,-99,-99,-99,-99,21,18,-99
07/03/23,5,-99,15,13,-99,21,16,9,29,-99,15,-99,-99,-99,-99,15,21,-99
07/03/23,6,-99,24,13,-99,27,18,9,40,-99,14,-99,-99,-99,-99,18,23,-99
07/03/23,7,-99,24,27,-99,41,32,9,50,-99,13,-99,-99,-99,-99,27,31,-99
07/03/23,8,-99,30,39,-99,47,37,8,64,-99,20,-99,-99,-99,-99,50,37,-99
07/03/23,9,-99,34,62,-99,53,37,9,36,-99,22,-99,-99,-99,-99,52,37,-99
07/03/23,10,-99,30,36,-99,53,41,12,39,-99,11,-99,-99,-99,-99,49,52,-99
07/03/23,11,-99,22,26,-99,45,44,-99,41,-99,31,-99,-99,-99,-99,42,42,-99
07/03/23,12,-99,32,27,-99,32,37,12,30,-99,-99,-99,-99,-99,-99,45,40,-99
07/03/23,13,-99,24,28,-99,24,21,11,20,-99,13,-99,-99,-99,-99,43,29,-99
07/03/23,14,-99,-99,26,-99,20,19,9,12,-99,31,-99,-99,-99,-99,28,14,-99
07/03/23,15,-99,4,22,-99,24,23,16,17,-99,30,-99,-99,-99,-99,26,44,-99
07/03/23,16,-99,4,21,-99,15,20,16,14,-99,41,-99,-99,-99,-99,30,45,-99
07/03/23,17,-99,20,26,-99,24,34,11,19,-99,43,-99,-99,-99,-99,40,35,-99
07/03/23,18,-99,25,38,-99,30,48,31,32,-99,1,-99,-99,-99,-99,47,40,-99
07/03/23,19,-99,40,49,-99,28,48,24,44,-99,29,-99,-99,-99,-99,66,57,-99
07/03/23,20,-99,37,34,-99,48,58,19,52,-99,24,-99,-99,-99,-99,72,57,-99
07/03/23,21,-99,42,40,-99,37,52,22,43,-99,29,-99,-99,-99,-99,57,35,-99
07/03/23,22,-99,32,39,-99,29,41,25,32,-99,27,-99,-99,-99,-99,55,24,-99
07/03/23,23,-99,38,43,-99,-99,53,22,25,-99,31,-99,-99,-99,-99,68,23,-99
07/03/23,24,-99,32,41,-99,22,52,20,27,-99,29,-99,-99,-99,-99,43,16,-99
08/03/23,1,-99,23,25,-99,35,36,13,35,-99,30,-99,-99,-99,-99,27,20,-99
08/03/23,2,-99,15,23,-99,35,28,7,23,-99,22,-99,-99,-99,-99,25,23,-99
08/03/23,3,-99,17,19,-99,28,25,7,24,-99,16,-99,-99,-99,-99,21,21,-99
08/03/23,4,-99,13,16,-99,25,21,7,22,-99,14,-99,-99,-99,-99,22,17,-99
08/03/23,5,-99,11,13,-99,26,18,7,26,-99,14,-99,-99,-99,-99,20,23,-99
08/03/23,6,-99,15,26,-99,33,30,6,32,-99,12,-99,-99,-99,-99,22,22,-99
08/03/23,7,-99,18,35,-99,41,42,22,47,-99,14,-99,-99,-99,-99,28,32,-99
08/03/23,8,-99,32,50,-99,43,35,10,63,-99,19,-99,-99,-99,-99,52,34,-99
08/03/23,9,-99,45,52,-99,62,46,15,52,-99,22,-99,-99,-99,-99,95,36,-99
08/03/23,10,-99,39,47,-99,60,54,11,54,-99,29,-99,-99,-99,-99,77,36,-99
08/03/23,11,-99,36,42,-99,38,40,17,36,-99,24,-99,-99,-99,-99,51,46,-99
08/03/23,12,-99,31,29,-99,38,17,11,33,-99,28,-99,-99,-99,-99,33,38,-99
08/03/23,13,-99,8,17,-99,71,24,20,30,-99,3,-99,-99,-99,-99,42,27,-99
08/03/23,14,-99,21,-99,-99,49,28,25,26,-99,-99,-99,-99,-99,-99,33,24,-99
08/03/23,15,-99,37,24,-99,21,28,22,23,-99,35,-99,-99,-99,-99,44,28,-99
08/03/23,16,-99,22,29,-99,22,32,25,22,-99,33,-99,-99,-99,-99,33,58,-99
08/03/23,17,-99,24,25,-99,25,36,25,26,-99,18,-99,-99,-99,-99,32,32,-99
08/03/23,18,-99,27,25,-99,20,29,21,28,-99,37,-99,-99,-99,-99,33,35,-99
08/03/23,19,-99,22,26,-99,24,31,30,26,-99,41,-99,-99,-99,-99,41,41,-99
08/03/23,20,-99,35,30,-99,42,53,22,50,-99,50,-99,-99,-99,-99,57,43,-99
08/03/23,21,-99,36,26,-99,29,38,25,33,-99,61,-99,-99,-99,-99,40,26,-99
08/03/23,22,-99,15,22,-99,22,26,22,22,-99,35,-99,-99,-99,-99,34,19,-99
08/03/23,23,-99,21,27,-99,17,24,17,22,-99,29,-99,-99,-99,-99,38,22,-99
08/03/23,24,-99,23,29,-99,25,34,12,33,-99,18,-99,-99,-99,-99,33,12,-99
09/03/23,1,-99,21,26,-99,20,31,5,36,-99,15,-99,-99,-99,-99,29,28,-99
09/03/23,2,-99,12,21,-99,24,26,6,28,-99,12,-99,-99,-99,-99,22,21,-99
09/03/23,3,-99,10,14,-99,27,15,5,19,-99,13,-99,-99,-99,-99,17,18,-99
09/03/23,4,-99,7,12,-99,22,22,4,25,-99,13,-99,-99,-99,-99,17,16,-99
09/03/23,5,-99,16,11,-99,23,17,6,29,-99,16,-99,-99,-99,-99,-99,19,-99
09/03/23,6,-99,20,18,-99,30,26,8,34,-99,9,-99,-99,-99,-99,-99,27,-99
09/03/23,7,-99,18,24,-99,44,28,8,44,-99,8,-99,-99,-99,-99,-99,31,-99
09/03/23,8,-99,30,34,-99,62,28,9,31,-99,22,-99,-99,-99,-99,-99,39,-99
09/03/23,9,-99,30,52,-99,52,42,18,44,-99,19,-99,-99,-99,-99,-99,43,-99
09/03/23,10,-99,28,34,-99,49,51,15,40,-99,28,-99,-99,-99,-99,-99,39,-99
09/03/23,11,-99,23,30,-99,33,36,17,41,-99,-99,-99,-99,-99,-99,-99,25,-99
09/03/23,12,-99,21,26,-99,35,29,20,27,-99,18,-99,-99,-99,-99,-99,26,-99
09/03/23,13,-99,21,26,-99,37,27,26,27,-99,16,-99,-99,-99,-99,-99,23,-99
09/03/23,14,-99,23,25,-99,31,35,22,23,-99,15,-99,-99,-99,-99,-99,27,-99
09/03/23,15,-99,18,28,-99,38,19,23,26,-99,28,-99,-99,-99,-99,-99,39,-99
09/03/23,16,-99,18,25,-99,27,31,23,27,-99,46,-99,-99,-99,-99,-99,-99,-99
09/03/23,17,-99,20,28,-99,23,36,25,28,-99,28,-99,-99,-99,-99,-99,-99,-99
09/03/23,18,-99,25,55,-99,24,32,39,28,-99,28,-99,-99,-99,-99,-99,-99,-99
09/03/23,19,-99,26,30,-99,23,30,63,30,-99,30,-99,-99,-99,-99,-99,-99,-99
09/03/23,20,-99,46,36,-99,42,34,78,41,-99,19,-99,-99,-99,-99,-99,39,-99
09/03/23,21,-99,47,31,-99,32,46,31,35,-99,60,-99,-99,-99,-99,-99,27,-99
09/03/23,22,-99,23,23,-99,24,22,26,27,-99,20,-99,-99,-99,-99,-99,22,-99
09/03/23,23,-99,18,19,-99,23,27,16,25,-99,23,-99,-99,-99,-99,-99,17,-99
09/03/23,24,-99,15,21,-99,-99,25,11,21,-99,10,-99,-99,-99,-99,-99,17,-99
10/03/23,1,-99,13,25,-99,18,21,10,18,-99,59,-99,-99,-99,-99,-99,18,-99
10/03/23,2,-99,11,26,-99,17,27,5,30,-99,-99,-99,-99,-99,-99,-99,22,-99
10/03/23,3,-99,14,18,-99,19,21,5,30,-99,-99,-99,-99,-99,-99,-99,29,-99
10/03/23,4,-99,10,14,-99,17,22,6,24,-99,12,-99,-99,-99,-99,-99,14,-99
10/03/23,5,-99,13,12,-99,15,11,9,30,-99,14,-99,-99,-99,-99,-99,16,-99
10/03/23,6,-99,22,27,-99,22,26,10,34,-99,14,-99,-99,-99,-99,-99,20,-99
10/03/23,7,-99,22,26,-99,34,24,10,38,-99,11,-99,-99,-99,-99,-99,28,-99
10/03/23,8,-99,32,39,-99,43,43,11,37,-99,35,-99,-99,-99,-99,70,33,-99
10/03/23,9,-99,30,40,-99,65,36,15,36,-99,32,-99,-99,-99,-99,61,35,-99
10/03/23,10,-99,32,35,-99,63,35,20,51,-99,28,-99,-99,-99,-99,64,39,-99
10/03/23,11,-99,33,32,-99,48,-99,18,44,-99,22,-99,-99,-99,-99,60,26,-99
10/03/23,12,-99,33,29,-99,48,-99,23,33,-99,8,-99,-99,-99,-99,44,37,-99
10/03/23,13,-99,15,20,-99,27,-99,26,33,-99,46,-99,-99,-99,-99,39,24,-99
10/03/23,14,-99,28,24,-99,24,-99,19,22,-99,41,-99,-99,-99,-99,32,21,-99
10/03/23,15,-99,20,26,-99,22,-99,25,24,-99,25,-99,-99,-99,-99,31,23,-99
10/03/23,16,-99,25,21,-99,23,28,26,20,-99,34,-99,-99,-99,-99,32,22,-99
10/03/23,17,-99,18,25,-99,21,32,24,24,-99,32,-99,-99,-99,-99,44,27,-99
10/03/23,18,-99,28,40,-99,31,39,42,33,-99,79,-99,-99,-99,-99,54,31,-99
10/03/23,19,-99,40,32,-99,39,53,31,42,-99,25,-99,-99,-99,-99,61,61,-99
10/03/23,20,-99,56,48,-99,49,79,16,58,-99,30,-99,-99,-99,-99,53,-99,-99
10/03/23,21,-99,27,29,-99,25,36,21,28,-99,23,-99,-99,-99,-99,48,-99,-99
10/03/23,22,-99,23,26,-99,27,32,22,27,-99,23,-99,-99,-99,-99,31,-99,-99
10/03/23,23,-99,22,29,-99,21,33,19,27,-99,24,-99,-99,-99,-99,49,-99,-99
10/03/23,24,-99,28,36,-99,26,23,17,29,-99,22,-99,-99,-99,-99,46,16,-99
11/03/23,1,-99,21,32,-99,40,39,14,30,-99,26,-99,-99,-99,-99,44,19,-99
11/03/23,2,-99,18,27,-99,37,30,9,26,-99,13,-99,-99,-99,-99,-99,22,-99
11/03/23,3,-99,21,21,-99,36,24,7,34,-99,12,-99,-99,-99,-99,-99,26,-99
11/03/23,4,-99,21,18,-99,34,44,8,36,-99,19,-99,-99,-99,-99,-99,27,-99
11/03/23,5,-99,26,21,-99,32,28,9,25,-99,14,-99,-99,-99,-99,-99,24,-99
11/03/23,6,-99,17,16,-99,26,22,14,20,-99,16,-99,-99,-99,-99,-99,22,-99
11/03/23,7,-99,13,24,-99,-99,28,10,32,-99,-99,-99,-99,-99,-99,30,24,-99
11/03/23,8,-99,27,41,-99,-99,52,10,51,-99,-99,-99,-99,-99,-99,42,36,-99
11/03/23,9,-99,28,29,-99,-99,56,11,44,-99,24,-99,-99,-99,-99,68,31,-99
11/03/23,10,-99,38,31,-99,33,48,16,37,-99,27,-99,-99,-99,-99,49,29,-99
11/03/23,11,-99,30,34,-99,33,54,19,38,-99,26,-99,-99,-99,-99,57,24,-99
11/03/23,12,-99,28,35,-99,34,39,21,30,-99,33,-99,-99,-99,-99,54,23,-99
11/03/23,13,-99,30,21,-99,33,-99,22,12,-99,26,-99,-99,-99,-99,41,19,-99
11/03/23,14,21,20,19,-99,27,24,22,17,-99,16,-99,-99,-99,-99,33,18,-99
11/03/23,15,22,22,21,-99,17,29,23,26,-99,32,-99,-99,-99,-99,30,16,-99
11/03/23,16,24,20,20,-99,21,31,37,22,-99,26,-99,-99,-99,-99,26,16,-99
11/03/23,17,25,24,28,-99,23,34,51,20,-99,43,-99,-99,-99,-99,49,16,-99
11/03/23,18,54,45,-99,-99,67,79,58,51,-99,64,-99,-99,-99,-99,87,27,-99
11/03/23,19,42,86,-99,-99,116,150,-99,199,-99,26,-99,-99,-99,-99,103,128,-99
11/03/23,20,62,29,-99,-99,21,49,-99,34,-99,81,-99,-99,-99,-99,31,189,-99
11/03/23,21,21,43,-99,-99,47,183,-99,238,-99,218,-99,-99,-99,-99,29,48,-99
11/03/23,22,53,17,18,-99,12,22,8,23,-99,97,-99,-99,-99,-99,44,21,-99
11/03/23,23,28,29,77,-99,15,49,17,37,-99,23,-99,-99,-99,-99,106,22,-99
11/03/23,24,15,27,58,-99,50,56,11,51,-99,12,-99,-99,-99,-99,130,30,-99
12/03/23,1,17,33,62,-99,57,77,9,72,-99,13,-99,-99,-99,-99,87,29,-99
12/03/23,2,22,21,35,-99,43,49,11,59,-99,13,-99,-99,-99,-99,43,31,-99
12/03/23,3,16,19,18,-99,17,34,11,44,-99,10,-99,-99,-99,-99,40,28,-99
12/03/23,4,16,13,14,-99,24,20,9,29,-99,11,-99,-99,-99,-99,27,25,-99
12/03/23,5,17,18,14,-99,30,20,10,32,-99,14,-99,-99,-99,-99,26,47,-99
12/03/23,6,15,21,19,-99,34,30,10,38,-99,11,-99,-99,-99,-99,-99,48,-99
