FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
26/04/23,13,-99,-99,-99,1,-99,2,-99,1,-99,-99,1,-99,1,1,-99,2,1,1,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,2,-99
26/04/23,14,-99,-99,-99,1,-99,2,-99,1,-99,-99,1,-99,1,1,-99,2,1,1,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
26/04/23,15,-99,-99,-99,1,-99,2,-99,1,-99,-99,1,-99,1,1,-99,1,1,1,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
26/04/23,16,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,2,1,0,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
26/04/23,17,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,2,1,-99,2,1,0,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,1,-99
26/04/23,18,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,2,1,0,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,1,-99
26/04/23,19,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,1,3,-99,-99,-99,1,-99,1,-99,1,-99
26/04/23,20,-99,1,-99,0,-99,1,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,1,11,-99,-99,-99,1,-99,1,-99,1,-99
26/04/23,21,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,2,1,-99,1,1,1,1,1,1,-99,1,2,-99,-99,-99,2,-99,1,-99,1,-99
26/04/23,22,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,2,2,1,1,1,1,-99,1,2,-99,-99,-99,1,-99,1,-99,1,-99
26/04/23,23,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,2,1,1,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
26/04/23,24,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,2,-99,2,2,1,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
27/04/23,1,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,2,2,1,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
27/04/23,2,-99,1,-99,1,-99,0,-99,1,-99,1,1,-99,1,1,-99,1,2,1,1,1,1,-99,1,1,-99,-99,-99,0,-99,1,-99,2,-99
27/04/23,3,-99,1,-99,1,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,1,1,2,1,1,-99,1,1,-99,-99,-99,0,-99,1,-99,2,-99
27/04/23,4,-99,1,-99,1,-99,0,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,2,-99,1,1,-99,-99,-99,1,-99,1,-99,3,-99
27/04/23,5,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,1,2,0,1,1,2,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
27/04/23,6,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,2,-99,2,2,2,1,1,3,-99,1,2,-99,-99,-99,1,-99,1,-99,3,-99
27/04/23,7,-99,1,-99,1,-99,1,-99,2,-99,4,2,-99,1,2,-99,3,3,2,2,1,5,-99,2,5,-99,-99,-99,2,-99,2,-99,3,-99
27/04/23,8,-99,1,-99,2,-99,2,-99,1,-99,4,2,-99,1,2,-99,5,3,1,4,1,5,-99,3,4,-99,-99,-99,3,-99,1,-99,5,-99
27/04/23,9,-99,1,-99,2,-99,3,-99,1,-99,3,2,-99,1,2,-99,3,5,1,2,1,2,-99,2,4,-99,-99,-99,6,-99,1,-99,4,-99
27/04/23,10,-99,1,-99,1,-99,3,-99,1,-99,2,2,-99,1,1,-99,4,4,1,2,1,2,-99,1,2,-99,-99,-99,4,-99,1,-99,4,-99
27/04/23,11,-99,1,-99,1,-99,1,-99,1,-99,5,2,-99,1,1,-99,2,2,1,1,1,2,-99,1,2,-99,-99,-99,2,-99,1,-99,4,-99
27/04/23,12,-99,1,-99,1,-99,0,-99,1,-99,1,1,-99,1,-99,-99,2,1,1,1,1,1,-99,-99,1,-99,-99,-99,2,-99,1,-99,2,-99
27/04/23,13,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,-99,-99,2,1,0,1,1,1,-99,-99,1,-99,-99,-99,2,-99,1,-99,2,-99
27/04/23,14,-99,1,-99,1,-99,2,-99,1,-99,0,1,-99,1,-99,-99,1,1,0,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,15,-99,2,-99,0,-99,1,-99,1,-99,1,1,-99,1,-99,-99,1,1,0,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,16,-99,1,-99,1,-99,1,-99,1,-99,0,1,-99,2,-99,-99,1,-99,0,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,17,-99,1,-99,0,-99,1,-99,1,-99,0,1,-99,2,-99,-99,1,-99,0,1,1,1,-99,-99,1,-99,-99,-99,0,-99,1,-99,1,-99
27/04/23,18,-99,1,-99,1,-99,2,-99,1,-99,0,1,-99,1,-99,-99,2,-99,1,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,19,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,-99,-99,1,-99,1,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,20,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,-99,-99,2,-99,1,1,1,1,-99,-99,1,-99,-99,-99,2,-99,1,-99,2,-99
27/04/23,21,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,-99,-99,1,-99,1,1,1,1,-99,-99,1,-99,-99,-99,4,-99,1,-99,1,-99
27/04/23,22,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,-99,-99,1,-99,1,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,23,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,2,-99,-99,1,-99,1,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99
27/04/23,24,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,-99,-99,2,-99,1,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,2,-99
28/04/23,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/04/23,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/04/23,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/04/23,4,-99,1,-99,-99,-99,2,-99,1,-99,1,2,-99,2,1,-99,2,2,0,-99,2,2,-99,-99,1,-99,-99,-99,0,-99,1,-99,2,-99
28/04/23,5,-99,1,-99,-99,-99,0,-99,1,-99,0,2,-99,1,1,-99,2,1,0,-99,1,2,-99,-99,2,-99,-99,-99,0,-99,1,-99,2,-99
28/04/23,6,-99,1,-99,-99,-99,1,-99,1,-99,0,1,-99,1,1,-99,2,2,1,-99,1,1,-99,-99,2,-99,-99,-99,3,-99,1,-99,2,-99
28/04/23,7,-99,1,-99,-99,-99,1,-99,1,-99,2,1,-99,1,1,-99,2,5,1,-99,1,2,-99,-99,3,-99,-99,-99,1,-99,2,-99,3,-99
28/04/23,8,-99,1,-99,-99,-99,3,-99,1,-99,3,3,-99,1,4,-99,5,9,1,-99,1,3,-99,-99,5,-99,-99,-99,2,-99,1,-99,3,-99
28/04/23,9,-99,2,-99,-99,-99,3,-99,2,-99,1,2,-99,1,5,-99,4,7,2,-99,1,3,-99,-99,3,-99,-99,-99,8,-99,2,-99,2,-99
28/04/23,10,-99,2,-99,3,-99,4,-99,2,-99,2,2,-99,2,4,-99,4,3,3,-99,1,2,-99,-99,4,-99,-99,-99,4,-99,3,-99,3,-99
28/04/23,11,-99,2,-99,2,-99,5,-99,2,-99,2,3,-99,1,2,-99,4,3,2,-99,2,2,-99,-99,3,-99,-99,-99,2,-99,2,-99,2,-99
28/04/23,12,-99,2,-99,2,-99,2,-99,2,-99,2,3,-99,1,2,-99,3,3,2,-99,2,2,-99,-99,2,-99,-99,-99,2,-99,2,-99,1,-99
28/04/23,13,-99,2,-99,2,-99,3,-99,2,-99,1,2,-99,2,2,-99,2,3,2,-99,2,2,-99,-99,2,-99,-99,-99,2,-99,2,-99,2,-99
28/04/23,14,-99,2,-99,2,-99,1,-99,2,-99,2,2,-99,2,2,-99,2,2,2,-99,2,1,-99,-99,2,-99,-99,-99,2,-99,1,-99,2,-99
28/04/23,15,-99,1,-99,1,-99,2,-99,2,-99,2,1,-99,2,1,-99,2,2,1,1,1,1,-99,-99,2,-99,-99,-99,2,-99,1,-99,2,-99
28/04/23,16,-99,1,-99,1,-99,2,-99,2,-99,2,1,-99,1,1,-99,2,1,1,1,1,1,-99,0,1,-99,-99,-99,2,-99,1,-99,2,-99
28/04/23,17,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,1,-99
28/04/23,18,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,1,-99
28/04/23,19,-99,1,-99,0,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,1,-99
28/04/23,20,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,2,1,0,2,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,1,-99
28/04/23,21,-99,1,-99,1,-99,3,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,2,-99
28/04/23,22,-99,1,-99,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,2,-99
28/04/23,23,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,2,2,1,1,1,1,-99,1,1,-99,-99,-99,2,-99,1,-99,1,-99
28/04/23,24,-99,1,-99,1,-99,1,-99,1,-99,1,1,-99,1,2,-99,3,2,1,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,1,-99
29/04/23,1,-99,1,1,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,2,2,1,1,1,1,-99,1,2,-99,-99,-99,2,-99,1,-99,2,-99
29/04/23,2,-99,1,0,1,-99,0,-99,1,-99,0,1,-99,1,1,-99,1,2,2,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,4,-99
29/04/23,3,-99,1,0,1,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,1,-99,-99,-99,1,-99,1,-99,4,-99
29/04/23,4,-99,1,0,1,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,2,1,1,2,1,-99,0,1,-99,-99,-99,0,-99,1,-99,2,-99
29/04/23,5,-99,1,0,1,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,2,0,1,1,1,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
29/04/23,6,-99,1,1,1,-99,0,-99,1,-99,0,1,-99,1,1,-99,2,2,1,1,1,2,-99,1,1,-99,-99,-99,1,-99,1,-99,2,-99
29/04/23,7,-99,1,1,1,-99,0,-99,1,-99,2,1,-99,1,1,-99,4,2,1,2,1,2,-99,2,2,-99,-99,-99,2,-99,2,-99,4,-99
29/04/23,8,-99,1,1,1,-99,1,-99,2,-99,2,1,-99,1,2,-99,5,5,1,2,0,2,-99,2,3,-99,-99,-99,4,-99,1,-99,5,-99
29/04/23,9,-99,1,1,2,-99,4,-99,2,-99,2,2,-99,1,2,-99,3,5,4,1,1,2,-99,2,3,-99,-99,-99,7,-99,1,-99,4,-99
29/04/23,10,-99,2,5,3,-99,-99,-99,2,-99,2,1,-99,1,3,-99,4,3,3,1,1,2,-99,1,2,-99,-99,-99,6,-99,2,-99,8,-99
29/04/23,11,-99,3,7,3,-99,-99,-99,2,-99,5,2,-99,1,2,-99,3,2,-99,1,1,2,-99,1,3,-99,-99,-99,8,-99,2,-99,8,-99
29/04/23,12,-99,2,5,2,-99,-99,-99,2,-99,3,1,-99,1,2,-99,3,2,2,1,1,1,-99,1,2,-99,-99,-99,4,-99,2,-99,5,-99
29/04/23,13,-99,2,4,1,-99,-99,-99,1,-99,2,1,-99,2,1,-99,3,2,2,1,1,1,-99,1,2,-99,-99,-99,4,-99,1,-99,5,-99
29/04/23,14,-99,1,3,1,-99,-99,-99,2,-99,2,1,-99,2,1,-99,2,2,1,1,1,1,-99,1,2,-99,-99,-99,3,-99,1,-99,3,-99
29/04/23,15,-99,1,1,1,-99,-99,-99,1,-99,1,1,-99,2,1,-99,2,2,1,1,1,1,-99,-99,2,-99,-99,-99,1,-99,1,-99,3,-99
29/04/23,16,-99,1,0,1,-99,-99,-99,1,-99,1,1,-99,1,1,-99,2,1,1,1,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,2,-99
29/04/23,17,-99,1,1,1,-99,-99,-99,1,-99,1,1,-99,1,1,-99,2,2,0,1,1,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,2,-99
29/04/23,18,-99,1,3,1,-99,0,-99,1,-99,0,1,-99,1,1,-99,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,2,-99,1,-99,2,-99
29/04/23,19,-99,1,2,1,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,1,-99
29/04/23,20,-99,1,1,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,3,-99,1,-99,1,-99
29/04/23,21,-99,2,0,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,2,1,1,1,-99,0,-99,-99,-99,-99,10,-99,1,-99,1,-99
29/04/23,22,-99,1,0,1,-99,4,-99,2,-99,1,0,-99,1,1,-99,1,1,1,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
29/04/23,23,-99,1,3,1,-99,2,-99,3,-99,3,0,-99,2,1,-99,1,1,1,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,2,-99
29/04/23,24,-99,1,11,2,-99,3,-99,2,-99,6,1,-99,2,1,-99,1,2,3,0,1,1,-99,0,-99,-99,-99,-99,6,-99,1,-99,1,-99
30/04/23,1,-99,1,9,4,-99,2,-99,1,-99,7,1,-99,1,3,-99,1,1,3,0,1,1,-99,0,-99,-99,-99,-99,11,-99,1,-99,1,-99
30/04/23,2,-99,1,12,17,-99,0,-99,1,-99,4,1,-99,1,4,-99,1,3,11,0,1,1,-99,0,-99,-99,-99,-99,23,-99,1,-99,5,-99
30/04/23,3,-99,2,7,21,-99,1,-99,1,-99,2,1,-99,1,14,-99,1,14,4,1,1,1,-99,0,-99,-99,-99,-99,17,-99,1,-99,13,-99
30/04/23,4,-99,2,5,4,-99,1,-99,1,-99,1,0,-99,1,13,-99,0,10,2,1,2,1,-99,0,-99,-99,-99,-99,10,-99,1,-99,10,-99
30/04/23,5,-99,4,4,1,-99,1,-99,1,-99,1,0,-99,1,1,-99,1,2,1,1,1,2,-99,0,-99,-99,-99,-99,5,-99,1,-99,7,-99
30/04/23,6,-99,10,3,1,-99,1,-99,1,-99,1,1,-99,1,3,-99,1,3,1,1,1,2,-99,2,-99,-99,-99,-99,5,-99,1,-99,4,-99
30/04/23,7,-99,11,3,2,-99,1,-99,2,-99,1,1,-99,1,3,-99,2,4,1,1,1,2,-99,3,-99,-99,-99,-99,9,-99,1,-99,5,-99
30/04/23,8,-99,5,7,3,-99,2,-99,2,-99,4,1,-99,1,4,-99,4,6,11,1,2,1,-99,6,-99,-99,-99,-99,12,-99,2,-99,7,-99
30/04/23,9,-99,4,9,4,-99,4,-99,3,-99,14,4,-99,1,5,-99,8,8,11,1,2,3,-99,5,-99,-99,-99,-99,16,-99,4,-99,7,-99
30/04/23,10,-99,5,8,4,-99,6,-99,3,-99,13,7,-99,1,5,-99,8,6,6,2,3,5,-99,4,-99,-99,-99,-99,13,-99,5,-99,5,-99
30/04/23,11,-99,3,9,4,-99,5,-99,2,-99,8,4,-99,1,4,-99,6,5,3,2,2,4,-99,3,-99,-99,-99,-99,7,-99,4,-99,7,-99
30/04/23,12,-99,3,4,2,-99,2,-99,3,-99,3,2,-99,1,3,-99,3,3,2,1,1,2,-99,1,-99,-99,-99,-99,3,-99,2,-99,4,-99
30/04/23,13,-99,2,3,2,-99,3,-99,2,-99,2,1,-99,1,2,-99,2,2,2,1,1,1,-99,0,-99,-99,-99,-99,2,-99,1,-99,3,-99
30/04/23,14,-99,1,2,1,-99,3,-99,1,-99,1,1,-99,1,1,-99,2,2,1,1,1,1,-99,0,-99,-99,-99,-99,3,-99,1,-99,3,-99
30/04/23,15,-99,1,1,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,2,2,0,1,1,1,-99,0,-99,-99,-99,-99,2,-99,1,-99,3,-99
30/04/23,16,-99,1,1,0,-99,2,-99,1,-99,1,-99,-99,1,1,-99,2,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,3,-99
30/04/23,17,-99,1,1,0,-99,2,-99,1,-99,0,1,-99,1,1,-99,2,1,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,2,-99
30/04/23,18,-99,1,0,0,-99,0,-99,1,-99,0,1,-99,1,1,-99,1,2,0,1,2,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
30/04/23,19,-99,1,0,0,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
30/04/23,20,-99,1,0,0,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
30/04/23,21,-99,1,1,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,1,-99,-99,-99,-99,6,-99,1,-99,1,-99
30/04/23,22,-99,1,2,1,-99,2,-99,2,-99,0,1,-99,1,1,-99,1,2,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99
30/04/23,23,-99,1,0,1,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,2,1,1,1,2,-99,1,-99,-99,-99,-99,2,-99,1,-99,1,-99
30/04/23,24,-99,0,0,0,-99,0,-99,1,-99,0,1,-99,1,1,-99,1,2,0,1,1,2,-99,1,-99,-99,-99,-99,6,-99,1,-99,6,-99
01/05/23,1,-99,1,1,0,-99,0,-99,1,-99,1,2,-99,1,1,-99,2,1,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,31,-99
01/05/23,2,-99,0,1,0,-99,1,-99,1,-99,0,1,-99,1,0,-99,3,1,0,1,0,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,18,-99
01/05/23,3,-99,1,1,0,-99,0,-99,1,-99,0,1,-99,1,1,-99,2,1,0,1,1,2,-99,0,-99,-99,-99,-99,0,-99,1,-99,15,-99
01/05/23,4,-99,0,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,2,1,0,1,1,1,-99,1,-99,-99,-99,-99,0,-99,1,-99,17,-99
01/05/23,5,-99,0,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,2,1,0,1,1,1,-99,1,-99,-99,-99,-99,0,-99,1,-99,15,-99
01/05/23,6,-99,1,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,3,2,1,1,1,1,-99,1,-99,-99,-99,-99,0,-99,1,-99,13,-99
01/05/23,7,-99,0,1,1,-99,1,-99,1,-99,1,1,-99,1,1,-99,3,2,1,1,1,2,-99,1,-99,-99,-99,-99,1,-99,1,-99,11,-99
01/05/23,8,-99,1,2,1,-99,1,-99,1,-99,1,2,-99,1,2,-99,4,2,1,2,1,3,-99,1,-99,-99,-99,-99,2,-99,1,-99,10,-99
01/05/23,9,-99,1,4,1,-99,2,-99,1,-99,4,1,-99,1,1,-99,6,2,1,1,1,2,-99,1,-99,-99,-99,-99,3,-99,1,-99,15,-99
01/05/23,10,-99,1,2,0,-99,0,-99,0,-99,3,2,-99,1,1,-99,3,2,1,2,1,2,-99,1,-99,-99,-99,-99,1,-99,1,-99,12,-99
01/05/23,11,-99,1,1,0,-99,1,-99,1,-99,2,1,-99,1,1,-99,2,1,0,1,1,1,-99,0,-99,-99,-99,-99,2,-99,1,-99,5,-99
01/05/23,12,-99,1,1,0,-99,1,-99,1,-99,1,1,-99,1,0,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,3,-99
01/05/23,13,-99,1,1,0,-99,1,-99,1,-99,0,0,-99,1,1,-99,1,1,0,1,-99,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,2,-99
01/05/23,14,-99,1,1,0,-99,1,-99,1,-99,0,0,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
01/05/23,15,-99,1,1,0,-99,2,-99,1,-99,0,0,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
01/05/23,16,-99,1,1,0,-99,2,-99,1,-99,1,0,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
01/05/23,17,-99,1,1,0,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
01/05/23,18,-99,1,1,0,-99,1,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,-99,-99
01/05/23,19,-99,1,1,0,-99,3,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
01/05/23,20,-99,1,1,0,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,1,-99,-99,-99,-99,0,-99,1,-99,1,-99
01/05/23,21,-99,1,1,1,-99,2,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,1,-99,-99,-99,-99,0,-99,1,-99,1,-99
01/05/23,22,-99,1,1,0,-99,1,-99,1,-99,1,1,-99,1,1,-99,1,1,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99
01/05/23,23,-99,1,1,0,-99,4,-99,2,-99,1,1,-99,1,1,-99,2,1,1,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
01/05/23,24,-99,0,1,0,-99,2,-99,1,-99,1,1,-99,1,1,-99,2,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,1,-99,1,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,2,-99,1,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,3,-99,0,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,4,-99,1,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,3,-99
02/05/23,5,-99,1,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,1,0,2,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,2,-99
02/05/23,6,-99,1,1,0,-99,1,-99,1,-99,0,1,-99,1,1,-99,1,2,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,2,-99,2,-99
02/05/23,7,-99,1,3,1,-99,1,-99,1,-99,2,1,-99,1,3,-99,2,3,1,1,1,1,-99,0,-99,-99,-99,-99,2,-99,1,-99,4,-99
02/05/23,8,-99,1,3,1,-99,1,-99,1,-99,2,1,-99,1,2,-99,2,3,1,1,1,1,-99,1,-99,-99,-99,-99,3,-99,1,-99,4,-99
02/05/23,9,-99,1,3,1,-99,1,-99,1,-99,2,1,-99,1,1,-99,2,2,1,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,4,-99
02/05/23,10,-99,1,1,1,-99,2,-99,1,-99,3,0,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,3,-99
02/05/23,11,-99,1,1,0,-99,0,-99,1,-99,0,0,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,12,-99,1,1,0,-99,0,-99,1,-99,0,0,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,13,-99,1,1,0,-99,2,-99,2,-99,0,0,-99,2,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,14,-99,1,1,0,-99,1,-99,2,-99,1,0,-99,1,1,-99,1,1,1,1,1,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,15,-99,1,1,1,-99,2,-99,2,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,16,-99,1,1,1,-99,2,-99,2,-99,1,1,-99,1,1,-99,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,17,-99,1,1,1,-99,3,-99,1,-99,1,1,-99,1,1,-99,1,-99,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,18,-99,1,1,1,-99,2,-99,2,-99,0,1,-99,1,1,-99,-99,1,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,19,-99,1,1,0,-99,2,-99,1,-99,0,1,-99,1,1,-99,2,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,20,-99,1,1,1,-99,2,-99,1,-99,1,1,-99,2,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,21,-99,1,1,1,-99,1,-99,1,-99,1,1,-99,2,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,22,-99,1,1,1,-99,2,-99,1,-99,1,0,-99,1,1,-99,1,1,0,1,1,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99
02/05/23,23,-99,1,1,1,-99,3,-99,1,-99,1,1,-99,1,1,-99,2,1,0,1,1,1,-99,1,-99,-99,-99,-99,0,-99,1,-99,1,-99
02/05/23,24,-99,1,1,1,-99,2,-99,1,-99,0,1,-99,1,1,-99,1,1,0,1,1,1,-99,0,-99,-99,-99,-99,0,-99,1,-99,1,-99
