FECHA,HORA,ESTACION,CO,NO,NO2,NOX,O3,PM10,PM25,PMCO,SO2,RH,TMP,WDR,WSP
2023-07-01,13,UAX,0.29,2.0,15.0,17.0,73.0,45.0,27.0,16.0,1.0,39.0,23.4,77.0,2.2
2023-07-01,13,UIZ,0.18,1.0,8.0,9.0,62.0,14.0,9.0,5.0,1.0,38.0,24.3,38.0,2.7
2023-07-01,13,VIF,0.11,1.0,5.0,7.0,58.0,71.0,23.0,16.0,1.0,38.0,24.3,284.0,1.4
2023-07-01,13,XAL,0.29,4.0,23.0,27.0,43.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,14,ACO,0.13,1.0,7.0,8.0,54.0,12.0,23.0,16.0,1.0,54.5,24.5,75.0,2.8
2023-07-01,14,AJM,0.29,2.0,15.0,16.0,71.0,32.0,21.0,11.0,1.0,43.0,19.2,65.0,5.0
2023-07-01,14,AJU,0.355,3.0,19.0,24.0,48.0,45.0,14.0,16.0,1.0,76.0,16.0,24.0,2.8
2023-07-01,14,ATI,0.38,2.0,20.0,25.0,21.0,41.5,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,BJU,0.12,3.0,8.0,24.0,52.0,49.0,35.0,14.0,1.0,33.0,25.0,71.0,3.5
2023-07-01,14,CAM,0.41,3.0,18.0,21.0,70.0,50.0,38.0,12.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,CCA,0.15,2.0,9.0,11.0,59.0,45.0,6.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,14,CHO,0.51,11.0,18.0,29.0,34.0,34.0,23.0,16.0,1.0,51.0,20.9,114.0,1.7
2023-07-01,14,COY,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,CUA,0.27,2.0,13.0,15.0,84.0,27.0,23.0,16.0,1.0,43.0,21.7,71.0,3.3
2023-07-01,14,CUT,0.11,2.0,9.0,11.0,57.0,45.0,23.0,16.0,1.0,33.0,26.7,56.0,2.9
2023-07-01,14,FAC,0.39,3.0,21.0,25.0,79.0,50.0,23.0,16.0,2.0,33.0,26.8,16.0,2.5
2023-07-01,14,FAR,0.09,3.0,8.0,24.0,37.0,45.0,26.0,16.0,1.0,40.0,24.6,110.0,5.4
2023-07-01,14,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,51.0,19.3,123.0,1.4
2023-07-01,14,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-07-01,14,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,77.0,15.5,175.0,1.5
2023-07-01,14,IZT,0.25,2.0,12.0,14.0,50.0,51.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,35.0,25.4,108.0,2.8
2023-07-01,14,LLA,0.355,3.0,19.0,24.0,63.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,LPR,0.47,3.0,19.0,24.0,51.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,14,MER,0.08,1.0,10.0,11.0,60.0,14.0,5.0,9.0,1.0,34.0,26.5,75.0,4.2
2023-07-01,14,MGH,0.33,3.0,16.0,19.0,73.0,45.0,23.0,16.0,1.0,31.0,25.0,67.0,3.7
2023-07-01,14,MON,0.17,2.0,8.0,11.0,43.0,45.0,3.0,16.0,1.0,57.0,20.4,218.0,1.9
2023-07-01,14,MPA,0.24,3.0,3.0,24.0,51.0,29.5,17.0,11.0,1.0,68.0,15.5,108.0,4.2
2023-07-01,14,NEZ,0.2,2.0,11.0,13.0,46.0,13.0,12.0,16.0,1.0,36.0,22.8,84.0,3.8
2023-07-01,14,PED,0.21,2.0,10.0,12.0,66.0,37.0,22.0,15.5,1.0,35.0,23.6,39.0,3.8
2023-07-01,14,SAC,0.355,4.0,19.0,24.0,35.5,45.0,30.0,16.0,2.0,48.0,18.3,107.0,2.5
2023-07-01,14,SAG,0.39,2.0,12.0,14.0,56.0,43.0,18.0,26.0,1.0,39.0,25.2,141.0,1.6
2023-07-01,14,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,SJA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,44.0,20.6,83.0,3.5
2023-07-01,14,TLA,0.29,3.0,12.0,15.0,78.0,43.0,20.0,23.0,2.0,34.0,24.7,2.0,2.5
2023-07-01,14,TLI,0.1,1.0,7.0,8.0,65.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,14,UAX,0.19,2.0,10.0,11.0,55.0,45.0,27.0,16.0,1.0,38.0,22.5,90.0,3.4
2023-07-01,14,UIZ,0.25,2.0,12.0,14.0,47.0,26.0,8.0,17.0,1.0,39.0,23.3,86.0,4.5
2023-07-01,14,VIF,0.09,1.0,5.0,6.0,63.0,71.0,23.0,16.0,1.0,32.0,26.6,284.0,1.4
2023-07-01,14,XAL,0.21,3.0,15.0,18.0,46.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,15,ACO,0.14,1.0,7.0,8.0,58.0,19.0,23.0,16.0,1.0,54.5,25.3,289.0,2.8
2023-07-01,15,AJM,0.16,2.0,8.0,9.0,65.0,9.0,3.0,5.0,1.0,38.0,20.0,71.0,4.0
2023-07-01,15,AJU,0.355,3.0,19.0,24.0,51.0,45.0,13.0,16.0,1.0,78.0,15.2,36.0,2.8
2023-07-01,15,ATI,0.38,2.0,20.0,25.0,21.0,41.5,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,BJU,0.13,3.0,10.0,24.0,49.0,12.0,7.0,4.0,2.0,28.0,25.3,134.0,3.1
2023-07-01,15,CAM,0.33,1.0,11.0,12.0,72.0,39.0,30.0,8.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,CCA,0.1,2.0,7.0,9.0,56.0,45.0,1.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,15,CHO,0.41,8.0,11.0,19.0,49.0,22.0,23.0,16.0,1.0,44.0,23.8,158.0,2.7
2023-07-01,15,COY,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,CUA,0.23,2.0,12.0,14.0,77.0,25.0,23.0,16.0,1.0,42.0,21.7,108.0,3.9
2023-07-01,15,CUT,0.15,2.0,9.0,11.0,61.0,14.0,23.0,16.0,0.0,31.0,27.4,43.0,3.0
2023-07-01,15,FAC,0.29,4.0,19.0,23.0,79.0,50.0,23.0,16.0,2.0,30.0,27.5,28.0,2.4
2023-07-01,15,FAR,0.02,3.0,4.0,24.0,51.0,45.0,26.0,16.0,1.0,33.0,27.0,118.0,2.1
2023-07-01,15,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,51.0,19.3,123.0,1.4
2023-07-01,15,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-07-01,15,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,58.0,17.7,85.0,1.9
2023-07-01,15,IZT,0.29,3.0,14.0,17.0,49.0,51.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,15,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,31.0,26.7,116.0,2.1
2023-07-01,15,LLA,0.355,3.0,19.0,24.0,68.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,LPR,0.44,3.0,19.0,24.0,56.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,MER,0.05,1.0,10.0,11.0,59.0,11.0,4.0,8.0,1.0,30.0,27.1,102.0,3.2
2023-07-01,15,MGH,0.22,2.0,12.0,14.0,71.0,45.0,23.0,16.0,1.0,26.0,25.8,107.0,3.6
2023-07-01,15,MON,0.16,2.0,5.0,7.0,61.0,45.0,3.0,16.0,1.0,38.0,24.6,159.0,3.1
2023-07-01,15,MPA,0.24,3.0,3.0,24.0,49.0,29.5,17.0,11.0,1.0,73.0,15.5,148.0,5.2
2023-07-01,15,NEZ,0.2,3.0,11.0,13.0,59.0,12.0,8.0,16.0,2.0,31.0,24.8,168.0,2.2
2023-07-01,15,PED,0.15,2.0,6.0,9.0,62.0,37.0,22.0,15.5,2.0,32.0,23.9,70.0,3.4
2023-07-01,15,SAC,0.355,2.0,8.0,11.0,35.5,45.0,30.0,16.0,2.0,32.0,23.1,152.0,2.8
2023-07-01,15,SAG,0.39,1.0,9.0,10.0,67.0,28.0,9.0,19.0,1.0,33.0,27.2,153.0,1.4
2023-07-01,15,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,SJA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,47.0,20.2,149.0,3.4
2023-07-01,15,TLA,0.37,8.0,20.0,28.0,75.0,49.0,29.0,20.0,2.0,31.0,25.7,25.0,2.3
2023-07-01,15,TLI,0.07,2.0,7.0,9.0,69.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,15,UAX,0.11,1.0,6.0,8.0,59.0,45.0,27.0,16.0,2.0,37.0,22.8,141.0,3.1
2023-07-01,15,UIZ,0.21,2.0,11.0,13.0,56.0,16.0,6.0,9.0,2.0,33.0,24.6,128.0,2.5
2023-07-01,15,VIF,0.11,1.0,6.0,7.0,61.0,71.0,23.0,16.0,1.0,30.0,27.9,284.0,1.4
2023-07-01,15,XAL,0.18,2.0,14.0,16.0,51.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,ACO,0.16,1.0,9.0,10.0,46.0,51.0,23.0,16.0,1.0,54.5,20.1,8.0,5.1
2023-07-01,16,AJM,0.11,1.0,6.0,7.0,67.0,15.0,10.0,5.0,1.0,30.0,21.8,43.0,3.9
2023-07-01,16,AJU,0.355,3.0,19.0,24.0,53.0,45.0,7.0,16.0,1.0,70.0,17.2,36.0,3.1
2023-07-01,16,ATI,0.38,2.0,20.0,25.0,21.0,41.5,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,BJU,0.12,3.0,8.0,24.0,59.0,20.0,14.0,6.0,1.0,28.0,26.1,145.0,2.4
2023-07-01,16,CAM,0.29,1.0,14.0,16.0,63.0,11.0,6.0,5.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,CCA,0.09,1.0,5.0,6.0,67.0,45.0,5.0,16.0,5.0,51.0,17.4,163.0,1.8
2023-07-01,16,CHO,0.31,7.0,9.0,16.0,47.0,12.0,23.0,16.0,1.0,38.0,24.7,156.0,3.1
2023-07-01,16,COY,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,CUA,0.14,1.0,8.0,9.0,70.0,14.0,23.0,16.0,1.0,34.0,22.7,122.0,2.6
2023-07-01,16,CUT,0.15,3.0,11.0,14.0,55.0,17.0,23.0,16.0,0.0,33.0,27.3,18.0,4.0
2023-07-01,16,FAC,0.29,3.0,17.0,20.0,69.0,50.0,23.0,16.0,1.0,26.0,28.5,36.0,1.8
2023-07-01,16,FAR,0.14,3.0,8.0,24.0,53.0,45.0,26.0,16.0,1.0,31.0,28.0,114.0,5.1
2023-07-01,16,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,51.0,19.3,123.0,1.4
2023-07-01,16,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-07-01,16,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,67.0,15.7,256.0,2.5
2023-07-01,16,IZT,0.25,2.0,11.0,12.0,68.0,51.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,16,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,28.0,27.2,135.0,2.2
2023-07-01,16,LLA,0.355,3.0,19.0,24.0,55.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,LPR,0.75,3.0,19.0,24.0,43.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,MER,0.19,2.0,17.0,20.0,64.0,16.0,9.0,7.0,1.0,28.0,27.9,139.0,3.9
2023-07-01,16,MGH,0.22,3.0,14.0,17.0,63.0,45.0,23.0,16.0,1.0,22.0,26.7,159.0,2.9
2023-07-01,16,MON,0.15,2.0,7.0,9.0,49.0,45.0,7.0,16.0,1.0,41.0,23.3,133.0,4.8
2023-07-01,16,MPA,0.24,3.0,3.0,24.0,62.0,29.5,17.0,11.0,1.0,48.0,15.5,101.0,2.6
2023-07-01,16,NEZ,0.17,1.0,9.0,10.0,71.0,19.0,7.0,16.0,1.0,31.0,26.1,145.0,4.0
2023-07-01,16,PED,0.13,2.0,5.0,7.0,67.0,37.0,22.0,15.5,2.0,30.0,24.1,94.0,2.1
2023-07-01,16,SAC,0.355,2.0,9.0,10.0,35.5,45.0,30.0,16.0,1.0,32.0,24.8,145.0,3.3
2023-07-01,16,SAG,0.39,2.0,12.0,13.0,55.0,50.0,10.0,41.0,1.0,37.0,26.1,65.0,3.1
2023-07-01,16,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,SJA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,33.0,24.0,116.0,2.2
2023-07-01,16,TLA,0.29,4.0,12.0,17.0,64.0,35.0,13.0,22.0,1.0,32.0,25.7,7.0,2.7
2023-07-01,16,TLI,0.08,4.0,22.0,30.0,63.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,16,UAX,0.09,1.0,5.0,6.0,71.0,45.0,27.0,16.0,1.0,34.0,24.0,136.0,2.6
2023-07-01,16,UIZ,0.17,1.0,7.0,7.0,71.0,19.0,9.0,9.0,1.0,33.0,25.9,147.0,3.4
2023-07-01,16,VIF,0.13,1.0,6.0,7.0,57.0,71.0,23.0,16.0,1.0,28.0,28.7,284.0,1.4
2023-07-01,16,XAL,0.14,2.0,14.0,16.0,46.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,ACO,0.38,3.0,21.0,24.0,26.0,34.0,23.0,16.0,1.0,54.5,18.1,355.0,1.9
2023-07-01,17,AJM,0.14,1.0,7.0,8.0,63.0,17.0,9.0,8.0,1.0,31.0,21.9,59.0,5.4
2023-07-01,17,AJU,0.355,3.0,19.0,24.0,56.0,45.0,5.0,16.0,1.0,61.0,18.0,24.0,1.9
2023-07-01,17,ATI,0.38,2.0,20.0,25.0,21.0,41.5,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,BJU,0.16,3.0,12.0,24.0,51.0,24.0,10.0,15.0,1.0,33.0,24.6,59.0,3.4
2023-07-01,17,CAM,0.39,2.0,21.0,23.0,41.0,37.0,17.0,20.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,CCA,0.12,1.0,9.0,10.0,60.0,45.0,4.0,16.0,3.0,51.0,17.4,163.0,1.8
2023-07-01,17,CHO,0.3,7.0,12.0,19.0,39.0,32.0,23.0,16.0,1.0,48.0,23.4,147.0,2.7
2023-07-01,17,COY,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,CUA,0.15,1.0,9.0,10.0,61.0,15.0,23.0,16.0,2.0,44.0,21.3,303.0,2.7
2023-07-01,17,CUT,0.16,3.0,11.0,14.0,48.0,55.0,23.0,16.0,0.0,32.0,26.9,55.0,5.1
2023-07-01,17,FAC,0.24,3.0,18.0,20.0,53.0,50.0,23.0,16.0,1.0,47.0,21.9,6.0,3.0
2023-07-01,17,FAR,0.2,3.0,12.0,24.0,33.0,45.0,26.0,16.0,1.0,57.0,21.5,45.0,3.1
2023-07-01,17,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,51.0,19.3,123.0,1.4
2023-07-01,17,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-07-01,17,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,70.0,15.1,279.0,3.4
2023-07-01,17,IZT,0.36,2.0,19.0,21.0,49.0,51.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,59.0,19.8,41.0,3.5
2023-07-01,17,LLA,0.355,3.0,19.0,24.0,42.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,LPR,0.58,3.0,19.0,24.0,30.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,MER,0.18,1.0,21.0,22.0,42.0,43.0,25.0,15.0,1.0,40.0,24.7,32.0,4.6
2023-07-01,17,MGH,0.24,2.0,17.0,19.0,54.0,45.0,23.0,16.0,1.0,33.0,24.5,55.0,4.4
2023-07-01,17,MON,0.2,2.0,10.0,11.0,45.0,45.0,17.0,16.0,1.0,60.0,19.5,58.0,3.1
2023-07-01,17,MPA,0.24,3.0,3.0,24.0,64.0,29.5,17.0,11.0,1.0,53.0,15.5,16.0,2.0
2023-07-01,17,NEZ,0.27,1.0,15.0,16.0,48.0,27.0,8.0,16.0,1.0,41.0,23.1,59.0,4.1
2023-07-01,17,PED,0.16,2.0,7.0,9.0,65.0,37.0,22.0,15.5,1.0,32.0,23.8,49.0,3.7
2023-07-01,17,SAC,0.355,2.0,16.0,18.0,35.5,45.0,30.0,16.0,1.0,38.0,21.6,81.0,3.9
2023-07-01,17,SAG,0.39,2.0,18.0,20.0,32.0,26.0,8.0,17.0,0.0,80.0,18.5,43.0,1.9
2023-07-01,17,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,SJA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,38.0,22.5,53.0,2.4
2023-07-01,17,TLA,0.3,13.0,21.0,34.0,46.0,46.0,22.0,24.0,4.0,58.0,19.2,41.0,6.0
2023-07-01,17,TLI,0.11,4.0,22.0,30.0,52.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,17,UAX,0.15,1.0,10.0,10.0,63.0,45.0,27.0,16.0,1.0,36.0,23.1,84.0,3.1
2023-07-01,17,UIZ,0.26,1.0,12.0,12.0,55.0,18.0,10.0,8.0,1.0,40.0,23.9,66.0,4.0
2023-07-01,17,VIF,0.16,2.0,7.0,9.0,46.0,71.0,23.0,16.0,1.0,32.0,26.7,284.0,1.4
2023-07-01,17,XAL,0.35,5.0,24.0,29.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,ACO,0.3,3.0,15.0,18.0,26.0,15.0,23.0,16.0,1.0,54.5,19.0,2.0,2.1
2023-07-01,18,AJM,0.28,2.0,17.0,18.0,48.0,14.0,6.0,8.0,1.0,47.0,17.0,353.0,4.3
2023-07-01,18,AJU,0.355,3.0,19.0,24.0,51.0,45.0,17.0,16.0,1.0,78.0,15.7,42.0,1.4
2023-07-01,18,ATI,0.38,2.0,20.0,25.0,21.0,41.5,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,BJU,0.19,3.0,19.0,24.0,34.0,14.0,4.0,9.0,1.0,40.0,22.1,41.0,2.5
2023-07-01,18,CAM,0.6,3.0,31.0,34.0,28.0,26.0,19.0,7.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,CCA,0.19,1.0,15.0,16.0,43.0,45.0,15.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,CHO,0.32,7.0,15.0,22.0,35.0,27.0,23.0,16.0,1.0,49.0,23.0,109.0,2.2
2023-07-01,18,COY,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,CUA,0.22,2.0,12.0,14.0,43.0,40.0,23.0,16.0,1.0,61.0,18.1,270.0,2.2
2023-07-01,18,CUT,0.24,3.0,15.0,18.0,39.0,43.0,23.0,16.0,0.0,41.0,22.5,61.0,4.2
2023-07-01,18,FAC,0.32,5.0,22.0,27.0,36.0,50.0,23.0,16.0,1.0,77.0,15.3,189.0,2.2
2023-07-01,18,FAR,0.18,3.0,12.0,24.0,30.0,45.0,26.0,16.0,1.0,59.0,21.3,95.0,3.9
2023-07-01,18,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,51.0,19.3,123.0,1.4
2023-07-01,18,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-07-01,18,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,82.0,13.1,268.0,1.3
2023-07-01,18,IZT,0.48,4.0,22.0,25.0,35.0,51.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,58.0,19.5,124.0,1.6
2023-07-01,18,LLA,0.355,3.0,19.0,24.0,30.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,LPR,0.34,3.0,19.0,24.0,37.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,MER,0.22,1.0,23.0,24.0,35.0,43.0,25.0,15.0,1.0,48.0,22.9,58.0,3.0
2023-07-01,18,MGH,0.23,2.0,17.0,19.0,47.0,45.0,23.0,16.0,1.0,43.0,21.2,276.0,2.1
2023-07-01,18,MON,0.24,2.0,12.0,14.0,37.0,45.0,8.0,16.0,1.0,64.0,18.7,45.0,2.6
2023-07-01,18,MPA,0.24,3.0,3.0,24.0,50.0,29.5,17.0,11.0,1.0,61.0,15.5,40.0,1.9
2023-07-01,18,NEZ,0.34,1.0,18.0,19.0,41.0,19.0,14.0,16.0,1.0,44.0,22.3,61.0,3.6
2023-07-01,18,PED,0.28,2.0,16.0,18.0,46.0,37.0,22.0,15.5,1.0,42.0,20.9,315.0,2.7
2023-07-01,18,SAC,0.355,2.0,21.0,23.0,35.5,45.0,30.0,16.0,1.0,44.0,19.5,68.0,3.2
2023-07-01,18,SAG,0.39,5.0,24.0,29.0,24.0,26.0,12.0,13.0,0.0,68.0,20.5,45.0,2.4
2023-07-01,18,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,SJA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,18,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,46.0,21.1,39.0,2.9
2023-07-01,18,TLA,0.62,10.0,34.0,44.0,27.0,56.5,25.0,26.0,1.0,61.0,18.9,2.0,2.2
2023-07-01,18,TLI,0.4,4.0,22.0,30.0,34.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-07-01,18,UAX,0.27,1.0,17.0,18.0,44.0,45.0,27.0,16.0,1.0,41.0,21.6,62.0,2.8
2023-07-01,18,UIZ,0.4,1.0,19.0,20.0,40.0,15.0,6.0,9.0,1.0,46.0,22.6,60.0,3.6
2023-07-01,18,VIF,0.21,2.0,11.0,12.0,37.0,71.0,23.0,16.0,1.0,43.0,21.5,284.0,1.4
2023-07-01,18,XAL,0.53,9.0,33.0,43.0,16.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,ACO,0.2,4.0,17.0,20.0,27.0,16.0,23.0,16.0,1.0,54.5,19.2,79.0,2.9
2023-07-01,19,AJM,0.28,2.0,17.0,19.0,45.0,17.0,12.0,6.0,1.0,52.0,16.0,348.0,2.8
2023-07-01,19,AJU,0.355,3.0,19.0,24.0,44.0,45.0,8.0,16.0,1.0,75.0,15.4,173.0,1.2
2023-07-01,19,ATI,0.38,2.0,20.0,25.0,21.0,41.5,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,BJU,0.16,3.0,16.0,24.0,32.0,22.0,15.0,7.0,0.0,43.0,21.8,56.0,1.7
2023-07-01,19,CAM,0.6,3.0,31.0,33.0,33.0,20.0,13.0,7.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,CCA,0.18,1.0,13.0,14.0,42.0,45.0,4.0,16.0,4.0,51.0,17.4,163.0,1.8
2023-07-01,19,CHO,0.32,6.0,15.0,21.0,39.0,37.0,23.0,16.0,1.0,52.0,20.9,101.0,3.4
2023-07-01,19,COY,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,CUA,0.25,2.0,17.0,19.0,42.0,15.0,23.0,16.0,1.0,57.0,18.5,213.0,1.6
2023-07-01,19,CUT,0.23,3.0,18.0,21.0,33.0,21.0,23.0,16.0,0.0,43.0,22.0,64.0,2.0
2023-07-01,19,FAC,0.5,8.0,23.0,31.0,30.0,50.0,23.0,16.0,1.0,76.0,17.1,241.0,1.1
2023-07-01,19,FAR,0.28,3.0,16.0,24.0,25.0,45.0,26.0,16.0,1.0,56.0,22.0,47.0,1.9
2023-07-01,19,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,51.0,19.3,123.0,1.4
2023-07-01,19,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-07-01,19,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,84.0,13.3,148.0,0.7
2023-07-01,19,IZT,0.56,3.0,21.0,24.0,29.0,51.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,54.0,20.2,281.0,1.3
2023-07-01,19,LLA,0.355,3.0,19.0,24.0,18.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,LPR,1.17,3.0,19.0,24.0,11.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-07-01,19,MER,0.24,2.0,22.0,24.0,32.0,43.0,25.0,15.0,1.0,49.0,22.9,25.0,1.7
2023-07-01,19,MGH,0.3,3.0,20.0,23.0,38.0,45.0,23.0,16.0,0.0,39.0,21.8,78.0,2.1
2023-07-01,19,MON,0.14,2.0,10.0,12.0,38.0,45.0,4.0,16.0,1.0,51.0,19.8,74.0,4.0
2023-07-01,19,MPA,0.24,3.0,3.0,24.0,46.0,29.5,17.0,11.0,1.0,70.0,15.5,31.0,2.8
2023-07-01,19,NEZ,0.34,1.0,16.0,17.0,36.0,18.0,19.0,16.0,1.0,45.0,21.6,38.0,1.9
